lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,delaware_originations,florida_originations,total_originations,priority_match,notes
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,215,0,215,high,reuse_prior_state_curated_lei map for DE activity (215 DE originations); slug=embrace-home-loans.
549300E2UX99HKDBR481,"Broker Solutions, Inc.",6606,new-american-funding,"Broker Solutions, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,206,3881,206,high,reuse_prior_state_curated_lei map for DE activity (206 DE originations); slug=new-american-funding.
549300DD5QQUHO6PCH70,"Movement Mortgage, LLC",39179,movement-mortgage-myrtle-beach,Movement Mortgage — Myrtle Beach,high,reuse_prior_state_curated_lei+curated_lei+directory_name,206,5506,206,high,reuse_prior_state_curated_lei map for DE activity (206 DE originations); slug=movement-mortgage-myrtle-beach.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,197,0,197,high,reuse_prior_state_curated_lei map for DE activity (197 DE originations); slug=anniemac-home-mortgage.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,185,2670,185,high,reuse_prior_state_curated_lei map for DE activity (185 DE originations); slug=wells-fargo-bank.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,183,1667,183,high,reuse_prior_state_curated_lei map for DE activity (183 DE originations); slug=amerisave.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,167,2675,167,high,reuse_prior_state_curated_lei map for DE activity (167 DE originations); slug=better-mortgage.
2549006MX2M0D119SZ27,Dover Federal Credit Union,469346,dover-federal-credit-union,Dover Federal Credit Union,high,de_dc_curated+de_dc_curated_gleif+public_nmls,138,0,138,medium,de_dc_curated map for DE activity (138 DE originations); slug=dover-federal-credit-union.
549300U3721PJGQZYY68,Nationstar Mortgage LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,120,3204,120,medium,reuse_prior_state_curated_lei map for DE activity (120 DE originations); slug=mr-cooper.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,106,4627,106,medium,reuse_prior_state_curated_lei map for DE activity (106 DE originations); slug=cmg-home-loans-dennis-vo.
54930063XGNMIXS57091,POLICE & FIRE FEDERAL CREDIT UNION,800659,police-fire-federal-credit-union,Police & Fire Federal Credit Union,high,reuse_prior_state_curated_lei+pa_curated+gleif+pffcu_mortgage_nmls,102,0,102,medium,reuse_prior_state_curated_lei map for DE activity (102 DE originations); slug=police-fire-federal-credit-union.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,101,1750,101,medium,reuse_prior_state_curated_lei map for DE activity (101 DE originations); slug=american-pacific-mortgage-inland-empire.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,97,1488,97,medium,reuse_prior_state_curated_lei map for DE activity (97 DE originations); slug=lakeview-loan-servicing.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,95,0,95,medium,reuse_prior_state_curated_lei map for DE activity (95 DE originations); slug=nfm-lending.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,93,0,93,medium,reuse_prior_state_curated_lei map for DE activity (93 DE originations); slug=mutual-of-omaha-mortgage.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,atlantic-bay-mortgage-charleston,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,90,0,90,medium,reuse_prior_state_curated_lei map for DE activity (90 DE originations); slug=atlantic-bay-mortgage-charleston.
JJKC32MCHWDI71265Z06,Truist Bank,405457,truist-bank,Truist Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,84,6117,84,medium,reuse_prior_state_curated_lei map for DE activity (84 DE originations); slug=truist-bank.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,78,1042,78,medium,reuse_prior_state_curated_lei map for DE activity (78 DE originations); slug=sofi-bank.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,78,0,78,medium,reuse_prior_state_curated_lei map for DE activity (78 DE originations); slug=carrington-mortgage.
5493004XJV6Y8XQYPX87,ABERDEEN PROVING GROUND FEDERAL CREDIT UNION,480340,apg-federal-credit-union,APG Federal Credit Union,high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,77,0,77,medium,reuse_prior_state_curated_lei map for DE activity (77 DE originations); slug=apg-federal-credit-union.
549300D4ZYLSQ5LMTV35,ABSOLUTE HOME MORTGAGE CORPORATION,176743,absolute-home-mortgage,Absolute Home Mortgage Corporation,high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,75,0,75,medium,reuse_prior_state_curated_lei map for DE activity (75 DE originations); slug=absolute-home-mortgage.
549300GPO6DWUZR4UY30,FIRST HOME MORTGAGE CORPORATION,71603,first-home-mortgage,First Home Mortgage Corporation,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,74,0,74,medium,reuse_prior_state_curated_lei map for DE activity (74 DE originations); slug=first-home-mortgage.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,71,0,71,medium,reuse_prior_state_curated_lei map for DE activity (71 DE originations); slug=lower.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,70,0,70,medium,reuse_prior_state_curated_lei map for DE activity (70 DE originations); slug=guaranteed-rate-affinity.
549300I0ICF6REKHOC74,"DIRECT MORTGAGE LOANS, LLC",832799,direct-mortgage-loans,"Direct Mortgage Loans, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,63,0,63,medium,reuse_prior_state_curated_lei map for DE activity (63 DE originations); slug=direct-mortgage-loans.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,61,972,61,medium,reuse_prior_state_curated_lei map for DE activity (61 DE originations); slug=penfed-dc-mid-city.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,61,0,61,medium,reuse_prior_state_curated_lei map for DE activity (61 DE originations); slug=tower-federal-credit-union.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,60,1004,60,medium,reuse_prior_state_curated_lei map for DE activity (60 DE originations); slug=better-mortgage.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,54,931,54,medium,reuse_prior_state_curated_lei map for DE activity (54 DE originations); slug=primelending-columbus.
N8T7HW55LK5D2ORCKP39,First National Bank of Pennsylvania,766529,first-national-bank-of-pennsylvania,First National Bank of Pennsylvania,high,reuse_prior_state_curated_lei+pa_curated+gleif+fnb_online_nmls,50,0,50,medium,reuse_prior_state_curated_lei map for DE activity (50 DE originations); slug=first-national-bank-of-pennsylvania.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,48,2098,48,medium,reuse_prior_state_curated_lei map for DE activity (48 DE originations); slug=21st-mortgage.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,44,825,44,medium,reuse_prior_state_curated_lei map for DE activity (44 DE originations); slug=usaa-federal-savings-bank.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,44,0,44,medium,reuse_prior_state_curated_lei map for DE activity (44 DE originations); slug=new-day-financial.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,43,0,43,medium,reuse_prior_state_curated_lei map for DE activity (43 DE originations); slug=amerihome-mortgage.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,43,0,43,medium,reuse_prior_state_curated_lei map for DE activity (43 DE originations); slug=plaza-home-mortgage.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,41,2433,41,medium,reuse_prior_state_curated_lei map for DE activity (41 DE originations); slug=homebridge-financial.
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",1561,silverton-mortgage-myrtle-beach,"Vanderbilt Mortgage and Finance, Inc. (dba Silverton Mortgage)",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+silverton_dba,40,0,40,medium,reuse_prior_state_curated_lei map for DE activity (40 DE originations); slug=silverton-mortgage-myrtle-beach.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,37,0,37,medium,reuse_prior_state_curated_lei map for DE activity (37 DE originations); slug=kind-lending.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,37,3741,37,medium,reuse_prior_state_curated_lei map for DE activity (37 DE originations); slug=prmg.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,35,0,35,medium,reuse_prior_state_curated_lei map for DE activity (35 DE originations); slug=amwest-funding.
549300EMNDEK4BA8WB53,EMM LOANS LLC,2926,emm-loans,EMM Loans LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+emm_loans_nmls,34,0,34,medium,reuse_prior_state_curated_lei map for DE activity (34 DE originations); slug=emm-loans.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,31,0,31,medium,reuse_prior_state_curated_lei map for DE activity (31 DE originations); slug=planet-home-lending.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,30,2279,30,medium,reuse_prior_state_curated_lei map for DE activity (30 DE originations); slug=us-bank.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,30,0,30,medium,reuse_prior_state_curated_lei map for DE activity (30 DE originations); slug=american-financial-network.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,30,0,30,medium,reuse_prior_state_curated_lei map for DE activity (30 DE originations); slug=citibank.
549300N5GF79IZ5Y7G10,AMERICAN HERITAGE FCU,433838,american-heritage-federal-credit-union,American Heritage Federal Credit Union,high,reuse_prior_state_curated_lei+pa_curated+gleif+ahfcu_nmls,30,0,30,medium,reuse_prior_state_curated_lei map for DE activity (30 DE originations); slug=american-heritage-federal-credit-union.
54930039UO39UJGI7078,TowneBank,512138,townebank,TowneBank / TowneBank Mortgage,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,22,0,22,medium,reuse_prior_state_curated_lei map for DE activity (22 DE originations); slug=townebank.
54930095UWUUXAWASB02,"Atlantic Coast Mortgage, LLC",643114,atlantic-coast-mortgage,"Atlantic Coast Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,22,0,22,medium,reuse_prior_state_curated_lei map for DE activity (22 DE originations); slug=atlantic-coast-mortgage.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,19,0,19,medium,reuse_prior_state_curated_lei map for DE activity (19 DE originations); slug=zillow-home-loans.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,15,0,15,medium,reuse_prior_state_curated_lei map for DE activity (15 DE originations); slug=sun-west-mortgage.
549300DE8TS4EYTPX729,"AFFORDABLE MORTGAGE ADVISORS, LLC",139164,hma-mortgage,"Affordable Mortgage Advisors, LLC dba HMA Mortgage",high,reuse_prior_state_curated_lei+pa_curated+gleif+hma_mortgage_nmls,15,0,15,medium,reuse_prior_state_curated_lei map for DE activity (15 DE originations); slug=hma-mortgage.
549300ZTT08EKQRVTR15,Atlantic Union Bank,551889,atlantic-union-bank,Atlantic Union Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,13,0,13,medium,reuse_prior_state_curated_lei map for DE activity (13 DE originations); slug=atlantic-union-bank.
549300CLRXFVF83ZL806,"NATIONWIDE MORTGAGE BANKERS, INC.",819382,nationwide-mortgage-bankers,"Nationwide Mortgage Bankers, Inc. (NMB / NMBNOW)",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,12,0,12,medium,reuse_prior_state_curated_lei map for DE activity (12 DE originations); slug=nationwide-mortgage-bankers.
549300CF8MP6S7MZV277,FIRST SAVINGS MORTGAGE CORPORATION,38694,first-savings-mortgage,First Savings Mortgage Corporation,high,de_dc_curated+de_dc_curated_gleif+public_nmls,12,0,12,medium,de_dc_curated map for DE activity (12 DE originations); slug=first-savings-mortgage.
5493002N5168AC238149,"OceanFirst Bank, National Association",409701,oceanfirst-bank,"OceanFirst Bank, National Association",high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,11,0,11,medium,reuse_prior_state_curated_lei map for DE activity (11 DE originations); slug=oceanfirst-bank.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,9,2916,9,medium,reuse_prior_state_curated_lei map for DE activity (9 DE originations); slug=carrington-mortgage.
549300EM8ID8J7F8OM55,"First Heritage Mortgage, LLC",86548,first-heritage-mortgage,"First Heritage Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,9,0,9,medium,reuse_prior_state_curated_lei map for DE activity (9 DE originations); slug=first-heritage-mortgage.
HIDXEG9BLUJZKBGUT764,Bank-Fund Staff Federal Credit Union,283762,bank-fund-staff-federal-credit-union,Bank-Fund Staff Federal Credit Union,high,de_dc_curated+de_dc_curated_gleif+public_nmls,8,0,8,medium,de_dc_curated map for DE activity (8 DE originations); slug=bank-fund-staff-federal-credit-union.
549300MKOZ81ZWTNKB12,United Bank,522399,united-bank,United Bank,high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,7,0,7,medium,reuse_prior_state_curated_lei map for DE activity (7 DE originations); slug=united-bank.
