year,state,county_fips,county_name,total_applications,total_originations,denial_count,denial_rate_pct,purchase_count,refinance_count,purpose_other_count,purchase_pct_of_apps,refinance_pct_of_apps,apps_conventional,apps_fha,apps_va,apps_usda_other,apps_other_loan_type,apps_conventional_pct,apps_fha_pct,apps_va_pct,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,WA,53033,King,69895,43300,10090,14.44,30239,24005,15651,43.26,34.34,64713,3142,2008,32,0,92.59,4.5,2.87,40373,1731,1176,20,0,93.24,4.0,2.72,national
2025,WA,53053,Pierce,38302,22920,6355,16.59,15624,13567,9111,40.79,35.42,27599,5074,5580,49,0,72.06,13.25,14.57,16529,3019,3341,31,0,72.12,13.17,14.58,national
2025,WA,53061,Snohomish,32452,19763,5037,15.52,12630,11734,8088,38.92,36.16,28280,2523,1620,29,0,87.14,7.77,4.99,17319,1462,965,17,0,87.63,7.4,4.88,national
2025,WA,53063,Spokane,21933,13448,3481,15.87,9108,7352,5473,41.53,33.52,17038,2609,2247,39,0,77.68,11.9,10.24,10537,1555,1323,33,0,78.35,11.56,9.84,national
2025,WA,53011,Clark,20783,12785,3183,15.32,8655,6434,5694,41.64,30.96,17241,2161,1367,14,0,82.96,10.4,6.58,10665,1304,806,10,0,83.42,10.2,6.3,national
2025,WA,53067,Thurston,12794,7770,2019,15.78,4917,4709,3168,38.43,36.81,8923,1097,2760,14,0,69.74,8.57,21.57,5438,635,1684,13,0,69.99,8.17,21.67,national
2025,WA,53035,Kitsap,11783,7286,1628,13.82,4915,4039,2829,41.71,34.28,8398,930,2440,15,0,71.27,7.89,20.71,5173,576,1528,9,0,71.0,7.91,20.97,national
2025,WA,53005,Benton,8612,5498,1200,13.93,4029,2843,1740,46.78,33.01,6326,1382,840,64,0,73.46,16.05,9.75,4071,879,495,53,0,74.05,15.99,9.0,national
2025,WA,53073,Whatcom,7738,4775,1106,14.29,3340,2492,1906,43.16,32.2,6679,544,507,8,0,86.31,7.03,6.55,4124,340,306,5,0,86.37,7.12,6.41,national
2025,WA,53077,Yakima,7437,4226,1480,19.9,3220,2515,1702,43.3,33.82,5321,1385,469,262,0,71.55,18.62,6.31,2909,837,257,223,0,68.84,19.81,6.08,national
2025,WA,53015,Cowlitz,5326,3302,766,14.38,2163,1942,1221,40.61,36.46,3821,943,548,14,0,71.74,17.71,10.29,2397,585,314,6,0,72.59,17.72,9.51,national
2025,WA,53057,Skagit,4639,2807,743,16.02,1886,1528,1225,40.66,32.94,3834,427,367,11,0,82.65,9.2,7.91,2319,259,223,6,0,82.61,9.23,7.94,national
2025,WA,53029,Island,4067,2506,563,13.84,1647,1427,993,40.5,35.09,2895,290,873,9,0,71.18,7.13,21.47,1784,173,543,6,0,71.19,6.9,21.67,national
2025,WA,53041,Lewis,4007,2316,710,17.72,1606,1451,950,40.08,36.21,2869,641,487,10,0,71.6,16.0,12.15,1649,383,277,7,0,71.2,16.54,11.96,national
2025,WA,53045,Mason,3525,2084,611,17.33,1538,1292,695,43.63,36.65,2373,541,604,7,0,67.32,15.35,17.13,1387,340,354,3,0,66.55,16.31,16.99,national
2025,WA,53025,Grant,3469,2074,634,18.28,1636,1102,731,47.16,31.77,2482,646,281,60,0,71.55,18.62,8.1,1496,378,157,43,0,72.13,18.23,7.57,national
2025,WA,53027,Grays Harbor,3407,2027,515,15.12,1515,1219,673,44.47,35.78,2403,548,437,19,0,70.53,16.08,12.83,1450,311,253,13,0,71.53,15.34,12.48,national
2025,WA,53021,Franklin,3322,2013,578,17.4,1430,1111,781,43.05,33.44,2500,607,201,14,0,75.26,18.27,6.05,1497,383,122,11,0,74.37,19.03,6.06,national
2025,WA,53007,Chelan,2974,1738,523,17.59,1310,973,691,44.05,32.72,2549,269,153,3,0,85.71,9.05,5.14,1498,154,83,3,0,86.19,8.86,4.78,national
2025,WA,53009,Clallam,2731,1689,384,14.06,1259,966,506,46.1,35.37,2097,308,315,11,0,76.79,11.28,11.53,1298,197,186,8,0,76.85,11.66,11.01,national
2025,WA,53037,Kittitas,2224,1371,357,16.05,1066,649,509,47.93,29.18,1928,202,93,1,0,86.69,9.08,4.18,1187,122,61,1,0,86.58,8.9,4.45,national
2025,WA,53071,Walla Walla,1926,1178,288,14.95,762,668,496,39.56,34.68,1511,226,181,8,0,78.45,11.73,9.4,930,137,107,4,0,78.95,11.63,9.08,national
2025,WA,53065,Stevens,1969,1054,377,19.15,693,756,520,35.2,38.4,1498,220,249,2,0,76.08,11.17,12.65,817,108,127,2,0,77.51,10.25,12.05,national
2025,WA,53017,Douglas,1648,1018,264,16.02,719,551,378,43.63,33.43,1309,218,118,3,0,79.43,13.23,7.16,806,135,76,1,0,79.17,13.26,7.47,national
2025,WA,53075,Whitman,1201,737,171,14.24,557,379,265,46.38,31.56,967,127,103,4,0,80.52,10.57,8.58,602,81,52,2,0,81.68,10.99,7.06,national
2025,WA,53031,Jefferson,1113,665,158,14.2,476,351,286,42.77,31.54,934,71,108,0,0,83.92,6.38,9.7,553,43,69,0,0,83.16,6.47,10.38,national
2025,WA,53047,Okanogan,1168,657,221,18.92,461,408,299,39.47,34.93,885,157,116,10,0,75.77,13.44,9.93,500,91,59,7,0,76.1,13.85,8.98,national
2025,WA,53049,Pacific,1107,652,193,17.43,439,426,242,39.66,38.48,807,175,122,3,0,72.9,15.81,11.02,482,97,71,2,0,73.93,14.88,10.89,national
