year,state,county_fips,county_name,lei,institution_name,applications,originations,denials,market_share_orig_pct,apps_conventional,apps_fha,apps_va,apps_usda_other,apps_other_loan_type,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,priority_market
2025,AK,02013,,549300DK7QID2ZON6Q55,,3,2,0,66.67,2,1,0,0,0,1,1,0,0,0,national
2025,AK,02013,,54930049L5WINET09Q97,,1,1,0,33.33,0,1,0,0,0,0,1,0,0,0,national
2025,AK,02016,,HUX2X73FUCYHUVH1BK78,,6,6,0,54.55,5,1,0,0,0,5,1,0,0,0,national
2025,AK,02016,,549300DK7QID2ZON6Q55,,6,3,3,27.27,5,1,0,0,0,2,1,0,0,0,national
2025,AK,02016,,549300DD5QQUHO6PCH70,,3,2,1,18.18,0,0,3,0,0,0,0,2,0,0,national
2025,AK,02020,,549300SCFWZXMDMZPE93,,1141,874,50,17.88,815,162,164,0,0,615,129,130,0,0,national
2025,AK,02020,,549300DK7QID2ZON6Q55,,1042,669,163,13.69,883,87,72,0,0,555,61,53,0,0,national
2025,AK,02020,,549300FNXYY540N23N64,,429,285,29,5.83,236,65,128,0,0,150,44,91,0,0,national
2025,AK,02020,,549300FGXN1K3HLB1R50,,385,281,56,5.75,308,35,42,0,0,230,21,30,0,0,national
2025,AK,02020,,254900DTLHVWQ7NP7R34,,234,182,18,3.72,178,18,38,0,0,136,15,31,0,0,national
2025,AK,02020,,549300F6NSBOJBM9ED39,,303,166,97,3.4,285,12,6,0,0,152,9,5,0,0,national
2025,AK,02020,,549300HW662MN1WU8550,,231,161,32,3.29,108,35,88,0,0,68,20,73,0,0,national
2025,AK,02020,,5493001K6UOKMZBPMI34,,251,154,27,3.15,245,0,6,0,0,151,0,3,0,0,national
2025,AK,02020,,549300DD5QQUHO6PCH70,,289,152,41,3.11,12,5,272,0,0,3,0,149,0,0,national
2025,AK,02020,,549300121SF0K2LN2804,,165,129,4,2.64,105,39,21,0,0,83,30,16,0,0,national
2025,AK,02020,,549300AQ3T62GXDU7D76,,139,97,6,1.98,94,24,21,0,0,64,18,15,0,0,national
2025,AK,02020,,549300LYRWPSYPK6S325,,161,78,16,1.6,10,57,94,0,0,3,27,48,0,0,national
2025,AK,02020,,549300U3721PJGQZYY68,,118,72,11,1.47,74,17,27,0,0,41,12,19,0,0,national
2025,AK,02020,,549300AG64NHILB7ZP05,,98,71,16,1.45,66,19,13,0,0,50,13,8,0,0,national
2025,AK,02020,,5493003GQDUH26DNNH17,,141,68,23,1.39,84,0,57,0,0,42,0,26,0,0,national
