lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,west_virginia_originations,florida_originations,total_originations,priority_match,notes
5493003GQDUH26DNNH17,Navy Federal Credit Union,399807,navy-federal-jacksonville,Navy Federal Credit Union,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,500,0,500,high,nm_wv_curated map for WV activity (500 WV originations); slug=navy-federal-jacksonville.
I70W3N0Z6KOX8FYIH023,Peoples Bank,,peoples-bank-west-virginia,Peoples Bank (West Virginia / Ohio Valley),high,nm_wv_curated+nm_wv_gleif+lei_identity,446,0,446,medium,nm_wv_curated map for WV activity (446 WV originations); slug=peoples-bank-west-virginia.
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",1561,silverton-mortgage-myrtle-beach,"Vanderbilt Mortgage and Finance, Inc. (dba Silverton Mortgage)",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+silverton_dba,407,0,407,medium,reuse_prior_state_curated_lei map for WV activity (407 WV originations); slug=silverton-mortgage-myrtle-beach.
549300H3IZO24NSOO931,"LENNAR MORTGAGE, LLC",1058,lennar-mortgage-queen-creek,"Lennar Mortgage, LLC",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,402,0,402,medium,nm_wv_curated map for WV activity (402 WV originations); slug=lennar-mortgage-queen-creek.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,380,931,380,medium,reuse_prior_state_curated_lei map for WV activity (380 WV originations); slug=primelending-columbus.
RVDPPPGHCGZ40J4VQ731,"PENNYMAC LOAN SERVICES, LLC",35953,pennymac,"PennyMac Loan Services, LLC",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,368,0,368,medium,nm_wv_curated map for WV activity (368 WV originations); slug=pennymac.
549300KNZ6E1MM7RQQ04,Clear Mountain Bank,,clear-mountain-bank,Clear Mountain Bank,high,nm_wv_curated+nm_wv_gleif+lei_identity,364,0,364,medium,nm_wv_curated map for WV activity (364 WV originations); slug=clear-mountain-bank.
54930034MNPILHP25H80,Gateway First Bank,7233,gateway-mortgage-myrtle-beach,Gateway First Bank,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,337,0,337,medium,nm_wv_curated map for WV activity (337 WV originations); slug=gateway-mortgage-myrtle-beach.
549300MKOZ81ZWTNKB12,United Bank,522399,united-bank,United Bank,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,332,0,332,medium,nm_wv_curated map for WV activity (332 WV originations); slug=united-bank.
549300LYRWPSYPK6S325,FREEDOM MORTGAGE CORPORATION,2767,freedom-mortgage,Freedom Mortgage Corporation,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,293,0,293,medium,nm_wv_curated map for WV activity (293 WV originations); slug=freedom-mortgage.
7H6GLXDRUGQFU57RNE97,"JPMorgan Chase Bank, National Association",399798,jpmorgan-chase-bank,"JPMorgan Chase Bank, National Association",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,292,0,292,medium,nm_wv_curated map for WV activity (292 WV originations); slug=jpmorgan-chase-bank.
549300E2UX99HKDBR481,"NEW AMERICAN FUNDING, LLC",6606,new-american-funding,"New American Funding, LLC",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,267,0,267,medium,nm_wv_curated map for WV activity (267 WV originations); slug=new-american-funding.
549300EM8ID8J7F8OM55,"First Heritage Mortgage, LLC",86548,first-heritage-mortgage,"First Heritage Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,267,0,267,medium,reuse_prior_state_curated_lei map for WV activity (267 WV originations); slug=first-heritage-mortgage.
549300U3721PJGQZYY68,"GUARANTEED RATE, INC.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,264,0,264,medium,nm_wv_curated map for WV activity (264 WV originations); slug=guaranteed-rate.
549300RYBJHWWDENV610,Alcova Mortgage LLC,40508,alcova-mortgage,Alcova Mortgage LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,255,0,255,medium,reuse_prior_state_curated_lei map for WV activity (255 WV originations); slug=alcova-mortgage.
54930095UWUUXAWASB02,"Atlantic Coast Mortgage, LLC",643114,atlantic-coast-mortgage,"Atlantic Coast Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,248,0,248,medium,reuse_prior_state_curated_lei map for WV activity (248 WV originations); slug=atlantic-coast-mortgage.
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",446038,pnc-bank,"PNC Bank, National Association",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,232,0,232,medium,nm_wv_curated map for WV activity (232 WV originations); slug=pnc-bank.
549300QR0KFPEDZPEI42,STOCKTON MORTGAGE CORPORATION,,stockton-mortgage,Stockton Mortgage Corporation,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,226,0,226,medium,reuse_prior_state_curated_lei map for WV activity (226 WV originations); slug=stockton-mortgage.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,221,1667,221,medium,reuse_prior_state_curated_lei map for WV activity (221 WV originations); slug=amerisave.
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,217,0,217,medium,nm_wv_curated map for WV activity (217 WV originations); slug=mr-cooper.
549300FNXYY540N23N64,Newrez LLC,2289,newrez,Newrez LLC,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,210,0,210,medium,nm_wv_curated map for WV activity (210 WV originations); slug=newrez.
549300BM4NS8HDJT3X28,"INTERCOASTAL MORTGAGE, LLC",56323,intercoastal-mortgage,"Intercoastal Mortgage, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,210,0,210,medium,reuse_prior_state_curated_lei map for WV activity (210 WV originations); slug=intercoastal-mortgage.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,186,0,186,medium,nm_wv_curated map for WV activity (186 WV originations); slug=us-bank.
QFROUN1UWUYU0DVIWD51,"Eagle Home Mortgage, LLC",2925,eagle-home-mortgage,"Eagle Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+curated_lei_public_nmls,164,3553,164,medium,reuse_prior_state_curated_lei map for WV activity (164 WV originations); slug=eagle-home-mortgage.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,157,2098,157,medium,reuse_prior_state_curated_lei map for WV activity (157 WV originations); slug=21st-mortgage.
549300ZTT08EKQRVTR15,Atlantic Union Bank,551889,atlantic-union-bank,Atlantic Union Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,149,0,149,medium,reuse_prior_state_curated_lei map for WV activity (149 WV originations); slug=atlantic-union-bank.
5493001SXWZ4OFP8Z903,"DHI MORTGAGE COMPANY, LTD.",14622,dhi-mortgage-buckeye,"DHI Mortgage Company, Ltd.",high,nm_wv_curated+nm_wv_gleif_reidentify+directory_slug,139,0,139,medium,nm_wv_curated map for WV activity (139 WV originations); slug=dhi-mortgage-buckeye.
549300KBWX4NV5Q1E376,"NVR Mortgage Finance, Inc.",1127,nvr-mortgage,"NVR Mortgage Finance, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,138,0,138,medium,reuse_prior_state_curated_lei map for WV activity (138 WV originations); slug=nvr-mortgage.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,123,1750,123,medium,reuse_prior_state_curated_lei map for WV activity (123 WV originations); slug=american-pacific-mortgage-inland-empire.
254900MQ4O1DX3N88207,"Community Trust Bank, Inc.",,community-trust-bank,"Community Trust Bank, Inc.",high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,123,0,123,medium,reuse_prior_state_curated_lei map for WV activity (123 WV originations); slug=community-trust-bank.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,union-home-mortgage-reeves-team,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,115,0,115,medium,reuse_prior_state_curated_lei map for WV activity (115 WV originations); slug=union-home-mortgage-reeves-team.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,96,1488,96,medium,reuse_prior_state_curated_lei map for WV activity (96 WV originations); slug=lakeview-loan-servicing.
WWB2V0FCW3A0EE3ZJN75,Manufacturers and Traders Trust Company,381076,mt-bank,Manufacturers and Traders Trust Company (M&T Bank),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,92,0,92,medium,reuse_prior_state_curated_lei map for WV activity (92 WV originations); slug=mt-bank.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,91,825,91,medium,reuse_prior_state_curated_lei map for WV activity (91 WV originations); slug=usaa-federal-savings-bank.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,86,0,86,medium,reuse_prior_state_curated_lei map for WV activity (86 WV originations); slug=carrington-mortgage.
N8T7HW55LK5D2ORCKP39,First National Bank of Pennsylvania,766529,first-national-bank-of-pennsylvania,First National Bank of Pennsylvania,high,reuse_prior_state_curated_lei+pa_curated+gleif+fnb_online_nmls,82,0,82,medium,reuse_prior_state_curated_lei map for WV activity (82 WV originations); slug=first-national-bank-of-pennsylvania.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,77,0,77,medium,nm_wv_curated map for WV activity (77 WV originations); slug=wells-fargo-bank.
B4TYDEB6GKMZO031MB27,"Guaranteed Rate, Inc.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,75,7938,75,medium,reuse_prior_state_curated_lei map for WV activity (75 WV originations); slug=guaranteed-rate.
549300AQ3T62GXDU7D76,GUILD MORTGAGE COMPANY LLC,3274,guild-mortgage-metrowest,Guild Mortgage Company LLC,high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,74,0,74,medium,nm_wv_curated map for WV activity (74 WV originations); slug=guild-mortgage-metrowest.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,74,0,74,medium,reuse_prior_state_curated_lei map for WV activity (74 WV originations); slug=planet-home-lending.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,73,1042,73,medium,reuse_prior_state_curated_lei map for WV activity (73 WV originations); slug=sofi-bank.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,71,0,71,medium,reuse_prior_state_curated_lei map for WV activity (71 WV originations); slug=nfm-lending.
5493004N9PMBSLEZOF16,"K. HOVNANIAN AMERICAN MORTGAGE, L.L.C.",3259,k-hovnanian-american-mortgage,"K. Hovnanian American Mortgage, L.L.C.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,68,0,68,medium,reuse_prior_state_curated_lei map for WV activity (68 WV originations); slug=k-hovnanian-american-mortgage.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,60,0,60,medium,reuse_prior_state_curated_lei map for WV activity (60 WV originations); slug=zillow-home-loans.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,53,972,53,medium,reuse_prior_state_curated_lei map for WV activity (53 WV originations); slug=penfed-dc-mid-city.
549300GRGZDEH4ZGQS06,WATERSTONE MORTGAGE CORPORATION,186434,waterstone-mortgage,Waterstone Mortgage Corporation,high,nm_wv_curated+nm_wv_gleif+public_nmls,53,0,53,medium,nm_wv_curated map for WV activity (53 WV originations); slug=waterstone-mortgage.
549300BWFA5UY7H4WJ62,C & F Mortgage Corporation,147312,cf-mortgage,C&F Mortgage Corporation,high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,52,0,52,medium,reuse_prior_state_curated_lei map for WV activity (52 WV originations); slug=cf-mortgage.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,51,0,51,medium,reuse_prior_state_curated_lei map for WV activity (51 WV originations); slug=lower.
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,50,0,50,medium,reuse_prior_state_curated_lei map for WV activity (50 WV originations); slug=embrace-home-loans.
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,503941,first-citizens-bank,First-Citizens Bank & Trust Company,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,50,0,50,medium,reuse_prior_state_curated_lei map for WV activity (50 WV originations); slug=first-citizens-bank.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,47,1004,47,medium,reuse_prior_state_curated_lei map for WV activity (47 WV originations); slug=better-mortgage.
5493005PKOSG7MYX0B34,"Prosperity Home Mortgage, LLC",75164,prosperity-home-mortgage,"Prosperity Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,46,0,46,medium,reuse_prior_state_curated_lei map for WV activity (46 WV originations); slug=prosperity-home-mortgage.
549300GKFNPRWNS0GF29,"AmeriHome Mortgage Company, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,42,0,42,medium,nm_wv_curated map for WV activity (42 WV originations); slug=amerihome-mortgage.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,30,0,30,medium,reuse_prior_state_curated_lei map for WV activity (30 WV originations); slug=mutual-of-omaha-mortgage.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,30,2938,30,medium,reuse_prior_state_curated_lei map for WV activity (30 WV originations); slug=academy-mortgage.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,30,737,30,medium,reuse_prior_state_curated_lei map for WV activity (30 WV originations); slug=flagstar-bank.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,29,0,29,medium,reuse_prior_state_curated_lei map for WV activity (29 WV originations); slug=kind-lending.
549300MGPZBLQDIL7538,"PrimeLending, a PlainsCapital Company",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+curated_lei+directory_name,28,3153,28,medium,reuse_prior_state_curated_lei map for WV activity (28 WV originations); slug=primelending-columbus.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,27,0,27,medium,reuse_prior_state_curated_lei map for WV activity (27 WV originations); slug=guaranteed-rate-affinity.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,26,4627,26,medium,reuse_prior_state_curated_lei map for WV activity (26 WV originations); slug=cmg-home-loans-dennis-vo.
549300GPO6DWUZR4UY30,FIRST HOME MORTGAGE CORPORATION,71603,first-home-mortgage,First Home Mortgage Corporation,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,24,0,24,medium,reuse_prior_state_curated_lei map for WV activity (24 WV originations); slug=first-home-mortgage.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,23,2433,23,medium,reuse_prior_state_curated_lei map for WV activity (23 WV originations); slug=homebridge-financial.
549300ALNLUNS3Y53T24,AMERICAN FINANCING CORPORATION,182334,american-financing,American Financing Corporation,high,reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,23,0,23,medium,reuse_prior_state_curated_lei map for WV activity (23 WV originations); slug=american-financing.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,22,0,22,medium,reuse_prior_state_curated_lei map for WV activity (22 WV originations); slug=sun-west-mortgage.
54930039UO39UJGI7078,TowneBank,512138,townebank,TowneBank / TowneBank Mortgage,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,21,0,21,medium,reuse_prior_state_curated_lei map for WV activity (21 WV originations); slug=townebank.
C398JSK21YCXWM603F55,"Barrington Bank & Trust Company, National Association",449042,wintrust-mortgage,Wintrust Mortgage (division of Barrington Bank & Trust),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,21,0,21,medium,reuse_prior_state_curated_lei map for WV activity (21 WV originations); slug=wintrust-mortgage.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,20,3741,20,medium,reuse_prior_state_curated_lei map for WV activity (20 WV originations); slug=prmg.
DZC62HF6UIZYJ08V1J90,"Fulton Bank, National Association",485401,fulton-bank,"Fulton Bank, National Association",high,reuse_prior_state_curated_lei+pa_curated+gleif+public_nmls_zillow_company,19,0,19,medium,reuse_prior_state_curated_lei map for WV activity (19 WV originations); slug=fulton-bank.
549300ZZME37MXI1EF14,"DAS ACQUISITION COMPANY, LLC",,das-acquisition-company,"DAS Acquisition Company, LLC",high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,18,0,18,medium,reuse_prior_state_curated_lei map for WV activity (18 WV originations); slug=das-acquisition-company.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,18,0,18,medium,reuse_prior_state_curated_lei map for WV activity (18 WV originations); slug=tower-federal-credit-union.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,17,0,17,medium,reuse_prior_state_curated_lei map for WV activity (17 WV originations); slug=amerihome-mortgage.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,17,2297,17,medium,reuse_prior_state_curated_lei map for WV activity (17 WV originations); slug=citizens-bank.
549300I0ICF6REKHOC74,"DIRECT MORTGAGE LOANS, LLC",832799,direct-mortgage-loans,"Direct Mortgage Loans, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,15,0,15,medium,reuse_prior_state_curated_lei map for WV activity (15 WV originations); slug=direct-mortgage-loans.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,13,0,13,medium,reuse_prior_state_curated_lei map for WV activity (13 WV originations); slug=american-financial-network.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,nm_wv_curated+nm_wv_gleif_reidentify+public_nmls,12,0,12,medium,nm_wv_curated map for WV activity (12 WV originations); slug=primary-residential-mortgage.
549300VJQJVZKJBDWS17,"TOTAL MORTGAGE SERVICES, LLC",2764,total-mortgage-services,"Total Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,11,0,11,medium,reuse_prior_state_curated_lei map for WV activity (11 WV originations); slug=total-mortgage-services.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,10,0,10,medium,reuse_prior_state_curated_lei map for WV activity (10 WV originations); slug=plaza-home-mortgage.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,10,0,10,medium,reuse_prior_state_curated_lei map for WV activity (10 WV originations); slug=anniemac-home-mortgage.
635400IW1QMK3FNFF894,MERIDIAN BANK,462854,meridian-bank,Meridian Bank,high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,9,0,9,medium,reuse_prior_state_curated_lei map for WV activity (9 WV originations); slug=meridian-bank.
5493003V40VGM7YDFM54,FIRST COLONY MORTGAGE CORPORATION,3112,first-colony-mortgage,First Colony Mortgage Corporation,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,8,0,8,medium,reuse_prior_state_curated_lei map for WV activity (8 WV originations); slug=first-colony-mortgage.
