year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,ND,549300BX448ALT10FI43,,40,17,38035:5; 38015:3; 38073:2; 38017:2; 38059:2,2,1,14,0,0,11.76,5.88,82.35,national
2025,ND,549300R7HGHP2I754087,,21,17,38041:2; 38015:2; 38105:2; 38101:2; 38043:2,6,10,0,1,0,35.29,58.82,0.0,national
2025,ND,549300VORTI31GZTJL53,,27,17,38105:4; 38035:4; 38017:4; 38067:2; 38029:1,11,5,1,0,0,64.71,29.41,5.88,national
2025,ND,549300XED7IBK9VVQH70,,21,17,38015:7; 38017:4; 38059:2; 38003:1; 38067:1,12,2,1,2,0,70.59,11.76,5.88,national
2025,ND,549300JYXTZDSPJEPI44,,26,15,38017:4; 38093:3; 38105:2; 38051:1; 38091:1,6,7,2,0,0,40.0,46.67,13.33,national
2025,ND,549300KJ8PAJ7E52HG32,,28,15,38025:3; 38089:2; 38017:2; 38053:1; 38059:1,11,4,0,0,0,73.33,26.67,0.0,national
2025,ND,5493001WHVQBGRSWEU75,,22,14,38089:4; 38101:3; 38015:2; 38059:1; 38035:1,7,3,4,0,0,50.0,21.43,28.57,national
2025,ND,549300LUSWY3HVRZHF54,,19,14,38017:13; 38101:1,14,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300QLO8TSQW5JTK72,,17,14,38017:6; 38015:5; 38059:2; 38055:1,14,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300VCMRO4ST680C11,,44,14,38017:5; 38101:3; 38015:2; 38009:1; 38075:1,0,2,12,0,0,0.0,14.29,85.71,national
2025,ND,213800XR2TCBQJSF1X93,,22,13,38015:5; 38059:2; 38035:2; 38093:1; 38001:1,9,0,4,0,0,69.23,0.0,30.77,national
2025,ND,2WHM8VNJH63UN14OL754,,22,13,38035:4; 38017:3; 38059:2; 38077:1; 38015:1,13,0,0,0,0,100.0,0.0,0.0,national
2025,ND,549300XY701IELCE5Q08,,49,13,38015:4; 38101:2; 38035:2; 38089:1; 38105:1,13,0,0,0,0,100.0,0.0,0.0,national
2025,ND,254900ZFWS2106HWPH46,,13,12,38013:9; 38035:1; 38101:1; 38017:1,11,0,1,0,0,91.67,0.0,8.33,national
2025,ND,549300370QILXLFUWD20,,21,10,38101:2; 38017:1; 38025:1; 38045:1; 38015:1,6,4,0,0,0,60.0,40.0,0.0,national
2025,ND,5493006JISETNI0GLE61,,12,10,38097:2; 38035:2; 38009:1; 38003:1; 38069:1,10,0,0,0,0,100.0,0.0,0.0,national
