lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,oklahoma_originations,florida_originations,total_originations,priority_match,notes
337KMNHEWWWR6B7Q7W10,MidFirst Bank,619047,midfirst-bank,MidFirst Bank,high,ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,728,0,728,high,ar_ms_ok_curated map for OK activity (728 OK originations); slug=midfirst-bank.
5493001SXWZ4OFP8Z903,"DHI MORTGAGE COMPANY, LTD.",14622,dhi-mortgage-buckeye,"DHI Mortgage Company, Ltd.",high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+directory_slug,717,0,717,high,ar_ms_ok_curated map for OK activity (717 OK originations); slug=dhi-mortgage-buckeye.
549300AG64NHILB7ZP05,"LOANDEPOT.COM, LLC",174457,loandepot,"loanDepot.com, LLC",high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,640,0,640,high,ar_ms_ok_curated map for OK activity (640 OK originations); slug=loandepot.
7H6GLXDRUGQFU57RNE97,"JPMorgan Chase Bank, National Association",399798,jpmorgan-chase-bank,"JPMorgan Chase Bank, National Association",high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,602,0,602,high,ar_ms_ok_curated map for OK activity (602 OK originations); slug=jpmorgan-chase-bank.
549300FNXYY540N23N64,Newrez LLC,2289,newrez,Newrez LLC,high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,588,0,588,high,ar_ms_ok_curated map for OK activity (588 OK originations); slug=newrez.
549300H3IZO24NSOO931,"LENNAR MORTGAGE, LLC",1058,lennar-mortgage-queen-creek,"Lennar Mortgage, LLC",high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,568,0,568,high,ar_ms_ok_curated map for OK activity (568 OK originations); slug=lennar-mortgage-queen-creek.
549300UF3FPC7U6RFC59,The Central Trust Bank,,central-trust-bank,The Central Trust Bank,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,544,0,544,high,reuse_prior_state_curated_lei map for OK activity (544 OK originations); slug=central-trust-bank.
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,532,0,532,high,ar_ms_ok_curated map for OK activity (532 OK originations); slug=mr-cooper.
B4TYDEB6GKMZO031MB27,"Guaranteed Rate, Inc.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,502,7938,502,high,reuse_prior_state_curated_lei map for OK activity (502 OK originations); slug=guaranteed-rate.
549300E2UX99HKDBR481,"NEW AMERICAN FUNDING, LLC",6606,new-american-funding,"New American Funding, LLC",high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,498,0,498,medium,ar_ms_ok_curated map for OK activity (498 OK originations); slug=new-american-funding.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,493,0,493,medium,ar_ms_ok_curated map for OK activity (493 OK originations); slug=better-mortgage.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,368,0,368,medium,reuse_prior_state_curated_lei map for OK activity (368 OK originations); slug=kind-lending.
549300GKFNPRWNS0GF29,"AmeriHome Mortgage Company, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,363,0,363,medium,ar_ms_ok_curated map for OK activity (363 OK originations); slug=amerihome-mortgage.
549300U3721PJGQZYY68,Nationstar Mortgage LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,313,3204,313,medium,reuse_prior_state_curated_lei map for OK activity (313 OK originations); slug=mr-cooper.
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",1561,silverton-mortgage-myrtle-beach,"Vanderbilt Mortgage and Finance, Inc. (dba Silverton Mortgage)",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+silverton_dba,307,0,307,medium,reuse_prior_state_curated_lei map for OK activity (307 OK originations); slug=silverton-mortgage-myrtle-beach.
549300MGPZBLQDIL7538,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,2909,fairway-mortgage-augusta-sheppard,Fairway Independent Mortgage Corporation,high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,300,0,300,medium,ar_ms_ok_curated map for OK activity (300 OK originations); slug=fairway-mortgage-augusta-sheppard.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,293,825,293,medium,reuse_prior_state_curated_lei map for OK activity (293 OK originations); slug=usaa-federal-savings-bank.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,union-home-mortgage-reeves-team,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,282,0,282,medium,reuse_prior_state_curated_lei map for OK activity (282 OK originations); slug=union-home-mortgage-reeves-team.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,281,0,281,medium,ar_ms_ok_curated map for OK activity (281 OK originations); slug=us-bank.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,278,1667,278,medium,reuse_prior_state_curated_lei map for OK activity (278 OK originations); slug=amerisave.
549300PC4MFWQBNVKG88,"V.I.P. MORTGAGE, INC.",145502,vip-mortgage,"V.I.P. Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,264,0,264,medium,reuse_prior_state_curated_lei map for OK activity (264 OK originations); slug=vip-mortgage.
549300VZVN841I2ILS84,"CROSSCOUNTRY MORTGAGE, LLC",3029,crosscountry-mortgage-metrowest,"CrossCountry Mortgage, LLC",high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,259,0,259,medium,ar_ms_ok_curated map for OK activity (259 OK originations); slug=crosscountry-mortgage-metrowest.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,253,0,253,medium,reuse_prior_state_curated_lei map for OK activity (253 OK originations); slug=carrington-mortgage.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,246,0,246,medium,reuse_prior_state_curated_lei map for OK activity (246 OK originations); slug=zillow-home-loans.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,241,2675,241,medium,reuse_prior_state_curated_lei map for OK activity (241 OK originations); slug=better-mortgage.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,237,0,237,medium,reuse_prior_state_curated_lei map for OK activity (237 OK originations); slug=mutual-of-omaha-mortgage.
549300DPRWSBUY619V27,Simmons Bank,484633,simmons-bank,Simmons Bank,high,ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,237,0,237,medium,ar_ms_ok_curated map for OK activity (237 OK originations); slug=simmons-bank.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,225,3741,225,medium,reuse_prior_state_curated_lei map for OK activity (225 OK originations); slug=prmg.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,217,0,217,medium,reuse_prior_state_curated_lei map for OK activity (217 OK originations); slug=new-day-financial.
2549007JQKHU8KQ0FC19,"FIRSTTRUST HOME LOANS, INC.",75271,firsttrust-home-loans,"FirstTrust Home Loans, Inc.",high,ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,217,0,217,medium,ar_ms_ok_curated map for OK activity (217 OK originations); slug=firsttrust-home-loans.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,216,0,216,medium,reuse_prior_state_curated_lei map for OK activity (216 OK originations); slug=amerihome-mortgage.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,176,2670,176,medium,reuse_prior_state_curated_lei map for OK activity (176 OK originations); slug=wells-fargo-bank.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,164,0,164,medium,reuse_prior_state_curated_lei map for OK activity (164 OK originations); slug=sun-west-mortgage.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,156,1042,156,medium,reuse_prior_state_curated_lei map for OK activity (156 OK originations); slug=sofi-bank.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,155,0,155,medium,reuse_prior_state_curated_lei map for OK activity (155 OK originations); slug=planet-home-lending.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,143,0,143,medium,reuse_prior_state_curated_lei map for OK activity (143 OK originations); slug=plaza-home-mortgage.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,137,4627,137,medium,reuse_prior_state_curated_lei map for OK activity (137 OK originations); slug=cmg-home-loans-dennis-vo.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,136,0,136,medium,reuse_prior_state_curated_lei map for OK activity (136 OK originations); slug=american-financial-network.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,134,1488,134,medium,reuse_prior_state_curated_lei map for OK activity (134 OK originations); slug=lakeview-loan-servicing.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,110,1750,110,medium,reuse_prior_state_curated_lei map for OK activity (110 OK originations); slug=american-pacific-mortgage-inland-empire.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,107,0,107,medium,reuse_prior_state_curated_lei map for OK activity (107 OK originations); slug=amwest-funding.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,99,2938,99,medium,reuse_prior_state_curated_lei map for OK activity (99 OK originations); slug=academy-mortgage.
549300DD4R4SYK5RAQ92,"Cardinal Financial Company, Limited Partnership",66247,cardinal-financial,"Cardinal Financial Company, Limited Partnership",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,97,4122,97,medium,reuse_prior_state_curated_lei map for OK activity (97 OK originations); slug=cardinal-financial.
549300L9MOPDT0NKE883,"Fidelity Bank, National Association",,fidelity-bank-kansas,"Fidelity Bank, National Association",high,reuse_prior_state_curated_lei+ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,79,0,79,medium,reuse_prior_state_curated_lei map for OK activity (79 OK originations); slug=fidelity-bank-kansas.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,72,931,72,medium,reuse_prior_state_curated_lei map for OK activity (72 OK originations); slug=primelending-columbus.
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",446038,pnc-bank,"PNC Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,71,3475,71,medium,reuse_prior_state_curated_lei map for OK activity (71 OK originations); slug=pnc-bank.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,70,2433,70,medium,reuse_prior_state_curated_lei map for OK activity (70 OK originations); slug=homebridge-financial.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,68,972,68,medium,reuse_prior_state_curated_lei map for OK activity (68 OK originations); slug=penfed-dc-mid-city.
549300ALNLUNS3Y53T24,AMERICAN FINANCING CORPORATION,182334,american-financing,American Financing Corporation,high,reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,68,0,68,medium,reuse_prior_state_curated_lei map for OK activity (68 OK originations); slug=american-financing.
5493001GDRY0EL7VG372,"ARK-LA-TEX FINANCIAL SERVICES, LLC.",2143,benchmark-mortgage,"Ark-La-Tex Financial Services, LLC dba Benchmark Mortgage",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,67,0,67,medium,reuse_prior_state_curated_lei map for OK activity (67 OK originations); slug=benchmark-mortgage.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,66,0,66,medium,reuse_prior_state_curated_lei map for OK activity (66 OK originations); slug=anniemac-home-mortgage.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,62,0,62,medium,reuse_prior_state_curated_lei map for OK activity (62 OK originations); slug=lower.
3Y4U8VZURTYWI1W2K376,BMO Bank National Association,401052,bmo-bank,BMO Bank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,61,0,61,medium,reuse_prior_state_curated_lei map for OK activity (61 OK originations); slug=bmo-bank.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,51,2297,51,medium,reuse_prior_state_curated_lei map for OK activity (51 OK originations); slug=citizens-bank.
54930043BMDE130FJ617,"PROVIDENT FUNDING ASSOCIATES, L.P.",3821,provident-funding,"Provident Funding Associates, L.P.",high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,51,0,51,medium,reuse_prior_state_curated_lei map for OK activity (51 OK originations); slug=provident-funding.
C398JSK21YCXWM603F55,"Barrington Bank & Trust Company, National Association",449042,wintrust-mortgage,Wintrust Mortgage (division of Barrington Bank & Trust),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,48,0,48,medium,reuse_prior_state_curated_lei map for OK activity (48 OK originations); slug=wintrust-mortgage.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,45,2916,45,medium,reuse_prior_state_curated_lei map for OK activity (45 OK originations); slug=carrington-mortgage.
5493003V40VGM7YDFM54,FIRST COLONY MORTGAGE CORPORATION,3112,first-colony-mortgage,First Colony Mortgage Corporation,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,45,0,45,medium,reuse_prior_state_curated_lei map for OK activity (45 OK originations); slug=first-colony-mortgage.
7DMUJTL9FFTVIAG9H788,Commerce Bank,,commerce-bank,Commerce Bank,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,45,0,45,medium,reuse_prior_state_curated_lei map for OK activity (45 OK originations); slug=commerce-bank.
254900ZX1UPIG2E7TH11,"ASSURANCE FINANCIAL GROUP, L.L.C.",70876,assurance-financial,"Assurance Financial Group, L.L.C.",high,reuse_prior_state_curated_lei+al_la_curated+al_la_gleif+public_nmls,42,0,42,medium,reuse_prior_state_curated_lei map for OK activity (42 OK originations); slug=assurance-financial.
5493005PKOSG7MYX0B34,"Prosperity Home Mortgage, LLC",75164,prosperity-home-mortgage,"Prosperity Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,39,0,39,medium,reuse_prior_state_curated_lei map for OK activity (39 OK originations); slug=prosperity-home-mortgage.
Q7C315HKI8VX0SSKBS64,Cadence Bank,402436,cadence-bank,Cadence Bank,high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,27,0,27,medium,ar_ms_ok_curated map for OK activity (27 OK originations); slug=cadence-bank.
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,503941,first-citizens-bank,First-Citizens Bank & Trust Company,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,23,0,23,medium,reuse_prior_state_curated_lei map for OK activity (23 OK originations); slug=first-citizens-bank.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,22,0,22,medium,reuse_prior_state_curated_lei map for OK activity (22 OK originations); slug=primary-residential-mortgage.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,21,737,21,medium,reuse_prior_state_curated_lei map for OK activity (21 OK originations); slug=flagstar-bank.
549300VQUTI5IU7GXT57,SECURITYNATIONAL MORTGAGE COMPANY,3116,securitynational-mortgage,SecurityNational Mortgage Company,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,21,0,21,medium,reuse_prior_state_curated_lei map for OK activity (21 OK originations); slug=securitynational-mortgage.
WWB2V0FCW3A0EE3ZJN75,Manufacturers and Traders Trust Company,381076,mt-bank,Manufacturers and Traders Trust Company (M&T Bank),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,21,0,21,medium,reuse_prior_state_curated_lei map for OK activity (21 OK originations); slug=mt-bank.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,20,0,20,medium,reuse_prior_state_curated_lei map for OK activity (20 OK originations); slug=guaranteed-rate-affinity.
JJKC32MCHWDI71265Z06,Truist Bank,405457,truist-bank,Truist Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,19,6117,19,medium,reuse_prior_state_curated_lei map for OK activity (19 OK originations); slug=truist-bank.
549300HIKKZQ0TVJWA08,ARKANSAS FEDERAL CREDIT UNION,418494,arkansas-federal-credit-union,Arkansas Federal Credit Union,high,ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,19,0,19,medium,ar_ms_ok_curated map for OK activity (19 OK originations); slug=arkansas-federal-credit-union.
549300BEFX6JRSCS5N78,Centennial Bank,466091,centennial-bank,Centennial Bank,high,ar_ms_ok_curated+ar_ms_ok_gleif+public_nmls,19,0,19,medium,ar_ms_ok_curated map for OK activity (19 OK originations); slug=centennial-bank.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,18,0,18,medium,reuse_prior_state_curated_lei map for OK activity (18 OK originations); slug=nfm-lending.
EQTWLK1G7ODGC2MGLV11,Regions Bank,467341,regions-bank,Regions Bank,high,ar_ms_ok_curated+ar_ms_ok_gleif_reidentify+public_nmls,15,0,15,medium,ar_ms_ok_curated map for OK activity (15 OK originations); slug=regions-bank.
549300R0SXC1JU7ZU290,"FIRST COMMUNITY MORTGAGE, INC.",629700,first-community-mortgage,"First Community Mortgage, Inc.",high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,11,0,11,medium,reuse_prior_state_curated_lei map for OK activity (11 OK originations); slug=first-community-mortgage.
549300ZZME37MXI1EF14,"DAS ACQUISITION COMPANY, LLC",,das-acquisition-company,"DAS Acquisition Company, LLC",high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,11,0,11,medium,reuse_prior_state_curated_lei map for OK activity (11 OK originations); slug=das-acquisition-company.
