year,state,county_fips,county_name,total_applications,total_originations,denial_count,denial_rate_pct,purchase_count,refinance_count,purpose_other_count,purchase_pct_of_apps,refinance_pct_of_apps,apps_conventional,apps_fha,apps_va,apps_usda_other,apps_other_loan_type,apps_conventional_pct,apps_fha_pct,apps_va_pct,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,IN,18097,,38235,22082,6972,18.23,17036,13142,8057,44.56,34.37,28972,6812,2448,3,0,75.77,17.82,6.4,17184,3599,1296,3,0,77.82,16.3,5.87,national
2025,IN,18057,,19047,12814,2221,11.66,8582,6183,4282,45.06,32.46,16674,1498,868,7,0,87.54,7.86,4.56,11391,882,536,5,0,88.89,6.88,4.18,national
2025,IN,18089,,20325,12066,3629,17.85,8435,7141,4749,41.5,35.13,15180,3881,1262,2,0,74.69,19.09,6.21,9292,2102,670,2,0,77.01,17.42,5.55,national
2025,IN,18003,,16415,10769,2365,14.41,7509,5480,3426,45.74,33.38,13001,2246,1136,32,0,79.2,13.68,6.92,8782,1294,666,27,0,81.55,12.02,6.18,national
2025,IN,18141,,10599,6673,1797,16.95,4134,3609,2856,39.0,34.05,8552,1462,577,8,0,80.69,13.79,5.44,5518,819,331,5,0,82.69,12.27,4.96,national
2025,IN,18063,,9543,5946,1497,15.69,4584,3066,1893,48.04,32.13,6904,1830,786,23,0,72.35,19.18,8.24,4450,1014,466,16,0,74.84,17.05,7.84,national
2025,IN,18081,,9132,5646,1482,16.23,4345,2998,1789,47.58,32.83,6810,1505,798,19,0,74.57,16.48,8.74,4272,889,474,11,0,75.66,15.75,8.4,national
2025,IN,18039,,7814,4828,1355,17.34,3305,2557,1952,42.3,32.72,6340,1092,366,16,0,81.14,13.97,4.68,4028,597,191,12,0,83.43,12.37,3.96,national
2025,IN,18127,,7289,4710,1019,13.98,3155,2484,1650,43.28,34.08,5515,1242,525,7,0,75.66,17.04,7.2,3641,757,307,5,0,77.3,16.07,6.52,national
2025,IN,18163,,6747,4421,979,14.51,3118,2392,1237,46.21,35.45,5119,1174,445,9,0,75.87,17.4,6.6,3413,731,273,4,0,77.2,16.53,6.18,national
2025,IN,18157,,6483,4347,871,13.44,2730,2126,1627,42.11,32.79,5189,890,393,11,0,80.04,13.73,6.06,3604,499,235,9,0,82.91,11.48,5.41,national
2025,IN,18019,,6417,4081,945,14.73,3015,1997,1405,46.98,31.12,4488,1198,621,110,0,69.94,18.67,9.68,2924,740,350,67,0,71.65,18.13,8.58,national
2025,IN,18095,,6107,3599,1115,18.26,2432,2224,1451,39.82,36.42,4251,1301,481,74,0,69.61,21.3,7.88,2565,721,268,45,0,71.27,20.03,7.45,national
2025,IN,18059,,5481,3528,755,13.77,2775,1745,961,50.63,31.84,3900,998,568,15,0,71.15,18.21,10.36,2599,590,328,11,0,73.67,16.72,9.3,national
2025,IN,18011,,4246,2802,552,13.0,2127,1330,789,50.09,31.32,3445,545,247,9,0,81.14,12.84,5.82,2357,305,133,7,0,84.12,10.89,4.75,national
2025,IN,18105,,4165,2741,565,13.57,1804,1666,695,43.31,40.0,3510,376,260,19,0,84.27,9.03,6.24,2353,217,160,11,0,85.84,7.92,5.84,national
2025,IN,18035,,4501,2659,778,17.29,1975,1546,980,43.88,34.35,3428,699,344,30,0,76.16,15.53,7.64,2069,401,174,15,0,77.81,15.08,6.54,national
2025,IN,18091,,4359,2546,868,19.91,1615,1652,1092,37.05,37.9,3335,701,298,25,0,76.51,16.08,6.84,1988,377,165,16,0,78.08,14.81,6.48,national
2025,IN,18109,,4047,2461,656,16.21,1795,1466,786,44.35,36.22,2669,930,372,76,0,65.95,22.98,9.19,1674,517,223,47,0,68.02,21.01,9.06,national
2025,IN,18043,,3730,2456,494,13.24,1617,1210,903,43.35,32.44,2789,577,345,19,0,74.77,15.47,9.25,1902,342,202,10,0,77.44,13.93,8.22,national
