year,state,county_fips,county_name,lei,institution_name,applications,originations,denials,market_share_orig_pct,apps_conventional,apps_fha,apps_va,apps_usda_other,apps_other_loan_type,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,priority_market
2025,PR,72001,,549300TDRENNEZ2S6M03,,3,2,1,14.29,1,1,1,0,0,0,1,1,0,0,national
2025,PR,72001,,549300ZLPU75MU7O0T38,,3,2,0,14.29,1,2,0,0,0,1,1,0,0,0,national
2025,PR,72001,,OJH4M4RQMT1WXN2BNC32,,2,2,0,14.29,2,0,0,0,0,2,0,0,0,0,national
2025,PR,72001,,54930024L8BYJXUEP897,,1,1,0,7.14,0,1,0,0,0,0,1,0,0,0,national
2025,PR,72001,,5493003QFITYKWYBFG30,,1,1,0,7.14,0,1,0,0,0,0,1,0,0,0,national
2025,PR,72001,,5493004LAP3ULXM1YB66,,2,1,0,7.14,0,2,0,0,0,0,1,0,0,0,national
2025,PR,72001,,549300C2LYW7GU30DV25,,2,1,0,7.14,1,0,1,0,0,0,0,1,0,0,national
2025,PR,72001,,549300LW8UB33S1ZIF68,,1,1,0,7.14,1,0,0,0,0,1,0,0,0,0,national
2025,PR,72001,,549300SK2GVCQXPD4S58,,1,1,0,7.14,0,1,0,0,0,0,1,0,0,0,national
2025,PR,72001,,549300UVFLI1W4O27J10,,1,1,0,7.14,1,0,0,0,0,1,0,0,0,0,national
2025,PR,72001,,549300YPNOE7JUQFYZ45,,2,1,1,7.14,1,1,0,0,0,1,0,0,0,0,national
2025,PR,72003,,549300LW8UB33S1ZIF68,,42,33,2,32.67,42,0,0,0,0,33,0,0,0,0,national
2025,PR,72003,,549300WWJ28EP3GZG107,,30,16,8,15.84,11,12,2,5,0,7,5,1,3,0,national
2025,PR,72003,,OJH4M4RQMT1WXN2BNC32,,29,16,5,15.84,10,11,4,4,0,5,6,2,3,0,national
2025,PR,72003,,5493004LAP3ULXM1YB66,,7,7,0,6.93,0,2,3,2,0,0,2,3,2,0,national
2025,PR,72003,,549300ZLPU75MU7O0T38,,6,5,1,4.95,3,2,1,0,0,3,2,0,0,0,national
2025,PR,72003,,549300PIBI14GDBLD168,,7,3,1,2.97,7,0,0,0,0,3,0,0,0,0,national
2025,PR,72003,,549300S8SHBRCI7UU819,,7,3,1,2.97,7,0,0,0,0,3,0,0,0,0,national
2025,PR,72003,,549300T69MHCQOIC3F90,,3,3,0,2.97,3,0,0,0,0,3,0,0,0,0,national
2025,PR,72003,,549300M0I314MIP2FT97,,2,2,0,1.98,0,2,0,0,0,0,2,0,0,0,national
2025,PR,72003,,549300SK2GVCQXPD4S58,,6,2,3,1.98,5,0,1,0,0,1,0,1,0,0,national
2025,PR,72003,,549300VZVN841I2ILS84,,4,2,0,1.98,2,2,0,0,0,0,2,0,0,0,national
2025,PR,72003,,254900QK56SK0RTQI188,,1,1,0,0.99,0,1,0,0,0,0,1,0,0,0,national
2025,PR,72003,,254900SI9TPITPEZ5332,,1,1,0,0.99,1,0,0,0,0,1,0,0,0,0,national
2025,PR,72003,,54930024L8BYJXUEP897,,1,1,0,0.99,0,0,0,1,0,0,0,0,1,0,national
2025,PR,72003,,54930050YUB4R3ZKAI03,,1,1,0,0.99,0,1,0,0,0,0,1,0,0,0,national
2025,PR,72003,,549300C2LYW7GU30DV25,,1,1,0,0.99,0,0,0,1,0,0,0,0,1,0,national
2025,PR,72003,,549300DJS1VMO4NUS123,,1,1,0,0.99,1,0,0,0,0,1,0,0,0,0,national
2025,PR,72003,,549300E2UX99HKDBR481,,1,1,0,0.99,1,0,0,0,0,1,0,0,0,0,national
2025,PR,72003,,549300FX7K8PTEQUU487,,2,1,1,0.99,0,1,1,0,0,0,0,1,0,0,national
2025,PR,72003,,549300NC4WJQGK642G48,,1,1,0,0.99,0,1,0,0,0,0,1,0,0,0,national
2025,PR,72005,,549300WWJ28EP3GZG107,,72,44,15,22.22,24,32,12,4,0,13,21,6,4,0,national
2025,PR,72005,,OJH4M4RQMT1WXN2BNC32,,69,32,20,16.16,22,35,7,5,0,13,11,4,4,0,national
2025,PR,72005,,549300PIBI14GDBLD168,,36,26,3,13.13,36,0,0,0,0,26,0,0,0,0,national
2025,PR,72005,,549300LW8UB33S1ZIF68,,31,22,3,11.11,31,0,0,0,0,22,0,0,0,0,national
2025,PR,72005,,549300FX7K8PTEQUU487,,17,11,4,5.56,10,0,7,0,0,5,0,6,0,0,national
2025,PR,72005,,5493004LAP3ULXM1YB66,,17,10,4,5.05,8,8,1,0,0,4,5,1,0,0,national
2025,PR,72005,,549300T69MHCQOIC3F90,,8,7,0,3.54,8,0,0,0,0,7,0,0,0,0,national
2025,PR,72005,,549300ZLPU75MU7O0T38,,24,7,8,3.54,11,11,2,0,0,4,2,1,0,0,national
2025,PR,72005,,549300S8SHBRCI7UU819,,6,4,2,2.02,6,0,0,0,0,4,0,0,0,0,national
2025,PR,72005,,549300SK2GVCQXPD4S58,,8,4,2,2.02,6,2,0,0,0,3,1,0,0,0,national
2025,PR,72005,,549300TDRENNEZ2S6M03,,6,3,3,1.52,1,2,2,1,0,0,1,1,1,0,national
2025,PR,72005,,549300C2LYW7GU30DV25,,4,2,1,1.01,0,3,1,0,0,0,2,0,0,0,national
2025,PR,72005,,549300E2UX99HKDBR481,,2,2,0,1.01,1,1,0,0,0,1,1,0,0,0,national
2025,PR,72005,,549300J7DJ7V4CSZCK98,,2,2,0,1.01,2,0,0,0,0,2,0,0,0,0,national
2025,PR,72005,,549300NC4WJQGK642G48,,2,2,0,1.01,0,2,0,0,0,0,2,0,0,0,national
2025,PR,72005,,549300XWUSRVVOHPRY47,,2,2,0,1.01,0,1,1,0,0,0,1,1,0,0,national
2025,PR,72005,,549300YPNOE7JUQFYZ45,,4,2,0,1.01,1,3,0,0,0,0,2,0,0,0,national
2025,PR,72005,,254900SI9TPITPEZ5332,,2,1,0,0.51,1,1,0,0,0,0,1,0,0,0,national
2025,PR,72005,,5493000L4JCTDWD6WT73,,1,1,0,0.51,1,0,0,0,0,1,0,0,0,0,national
