year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,NH,549300GS0W0TEUQS8571,,71,53,33015:14; 33009:10; 33011:7; 33013:7; 33001:5,53,0,0,0,0,100.0,0.0,0.0,national
2025,NH,X05BVSK68TQ7YTOSNR22,,395,53,33011:25; 33015:10; 33005:5; 33007:3; 33001:3,53,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300MHH03ICJYEPE85,,67,52,33015:17; 33011:12; 33009:6; 33013:6; 33001:4,12,40,0,0,0,23.08,76.92,0.0,national
2025,NH,5493001QVY14BXG42N39,,80,51,33015:32; 33011:10; 33003:6; 33001:1; 33013:1,51,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300UXY7OP0IC38293,,77,51,33011:31; 33015:6; 33001:5; 33005:4; 33017:3,41,5,5,0,0,80.39,9.8,9.8,national
2025,NH,254900J6JRSKHU1Y0F98,,64,49,33009:10; 33013:10; 33011:10; 33001:8; 33015:3,49,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300MYAXFDGEI4NZ65,,66,49,33005:25; 33011:11; 33017:4; 33013:4; 33019:2,49,0,0,0,0,100.0,0.0,0.0,national
2025,NH,5493001GDRY0EL7VG372,,67,48,33011:28; 33015:10; 33013:6; 33001:1; 33017:1,41,4,3,0,0,85.42,8.33,6.25,national
2025,NH,549300YW2UBCMDRMBT48,,55,48,33015:12; 33011:8; 33013:6; 33001:6; 33017:5,27,13,8,0,0,56.25,27.08,16.67,national
2025,NH,54930061YDWSR567KC82,,67,47,33015:40; 33011:5; 33001:1; 33013:1,47,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300XQVJ1XBNFA5536,,309,47,33017:14; 33015:9; 33011:7; 33003:5; 33013:5,47,0,0,0,0,100.0,0.0,0.0,national
2025,NH,5493002B2WMHY23GFK92,,54,45,33011:15; 33015:11; 33001:4; 33013:4; 33003:3,22,14,9,0,0,48.89,31.11,20.0,national
2025,NH,549300GTVXJ2PGXNLM73,,55,45,33011:38; 33003:2; 33015:2; 33019:1; 33005:1,44,0,1,0,0,97.78,0.0,2.22,national
2025,NH,549300R0SXC1JU7ZU290,,53,45,33015:20; 33011:11; 33003:3; 33005:3; 33013:3,36,5,4,0,0,80.0,11.11,8.89,national
2025,NH,549300RN01LBYR8ZVX74,,85,44,33011:19; 33013:10; 33015:8; 33009:2; 33001:1,34,6,4,0,0,77.27,13.64,9.09,national
2025,NH,549300TLGCPJTEG3WN76,,66,43,33009:11; 33005:6; 33013:5; 33019:5; 33011:4,43,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300IAYBMO4VREUX25,,61,42,33017:20; 33003:13; 33001:6; 33015:1; 33013:1,42,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300XYJEJCSZHWWM52,,68,41,33015:26; 33011:8; 33003:2; 33013:2; 33009:2,41,0,0,0,0,100.0,0.0,0.0,national
2025,NH,PAOOWF3GUFM46FBSP561,,106,41,33015:11; 33011:9; 33013:7; 33005:4; 33001:3,23,14,4,0,0,56.1,34.15,9.76,national
2025,NH,549300N38Q5YKSSV1106,,46,40,33015:18; 33011:5; 33003:4; 33005:3; 33001:3,39,0,1,0,0,97.5,0.0,2.5,national
2025,NH,549300RPOGWJRH63HS39,,52,40,33011:22; 33015:8; 33017:3; 33009:2; 33001:2,32,7,1,0,0,80.0,17.5,2.5,national
2025,NH,254900O2K17TNH5CL873,,48,38,33011:22; 33015:7; 33013:4; 33017:2; 33009:1,38,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300DQMFK1KT7KEB48,,48,38,33009:13; 33015:7; 33017:4; 33019:4; 33013:3,38,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300RA3E0BUFO7YZ21,,52,38,33011:17; 33013:9; 33015:7; 33009:2; 33003:1,37,1,0,0,0,97.37,2.63,0.0,national
2025,NH,213800XR2TCBQJSF1X93,,62,37,33011:18; 33003:6; 33015:5; 33013:2; 33017:2,33,2,2,0,0,89.19,5.41,5.41,national
2025,NH,5493006NTCY0P06JR884,,77,37,33015:24; 33011:8; 33001:2; 33003:2; 33017:1,37,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300KO4HWF5JO6UV73,,46,37,33019:37,37,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300BX448ALT10FI43,,105,35,33015:10; 33011:9; 33009:6; 33013:5; 33017:3,8,3,24,0,0,22.86,8.57,68.57,national
2025,NH,549300INFJ8TYNZ1G568,,37,35,33015:8; 33011:7; 33003:7; 33001:3; 33013:3,35,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300QHFDNFAMLATM94,,61,35,33017:18; 33015:12; 33013:2; 33011:2; 33003:1,35,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300SUCQ1358EGVE89,,169,35,33011:9; 33013:7; 33017:5; 33007:3; 33009:3,0,0,35,0,0,0.0,0.0,100.0,national
2025,NH,5493008ZK5SW6NTWB533,,51,33,33011:15; 33015:14; 33001:2; 33017:1; 33005:1,33,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300MZ8VZJOVC63092,,72,33,33015:11; 33011:8; 33013:6; 33005:3; 33009:2,22,8,3,0,0,66.67,24.24,9.09,national
2025,NH,549300PQLK8E48ILXV41,,52,33,33011:10; 33015:6; 33017:4; 33001:4; 33013:4,28,5,0,0,0,84.85,15.15,0.0,national
2025,NH,549300T94GSH3C4U5M59,,54,33,33015:14; 33011:6; 33017:6; 33003:2; 33013:2,33,0,0,0,0,100.0,0.0,0.0,national
2025,NH,254900F213LCBO4VGA06,,38,32,33011:17; 33015:9; 33001:3; 33005:2; 33017:1,32,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300HI3FIGFR7SU483,,49,32,33015:25; 33017:5; 33001:1; 33003:1,32,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300KJ8PAJ7E52HG32,,51,32,33011:12; 33005:7; 33015:4; 33009:2; 33013:2,27,2,3,0,0,84.38,6.25,9.38,national
2025,NH,549300T92XVMWQW75772,,41,32,33015:24; 33017:4; 33011:2; 33009:2,32,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300BUIG4G67S5O712,,74,31,33017:13; 33015:9; 33013:4; 33001:3; 33011:1,31,0,0,0,0,100.0,0.0,0.0,national
2025,NH,549300FX7K8PTEQUU487,,82,31,33015:10; 33011:9; 33017:4; 33013:3; 33001:2,25,1,5,0,0,80.65,3.23,16.13,national
