year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,GU,549300VJQJVZKJBDWS17,,125,93,66010:93,19,25,44,5,0,20.43,26.88,47.31,national
2025,GU,549300GKFNPRWNS0GF29,,80,60,66010:60,19,10,30,1,0,31.67,16.67,50.0,national
2025,GU,549300R9S3MVDV4MGF56,,5,3,66010:3,0,0,3,0,0,0.0,0.0,100.0,national
2025,GU,549300ZOBXG0DT4I6U54,,1,1,66010:1,1,0,0,0,0,100.0,0.0,0.0,national
