year,state,county_fips,county_name,lei,institution_name,applications,originations,denials,market_share_orig_pct,apps_conventional,apps_fha,apps_va,apps_usda_other,apps_other_loan_type,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,priority_market
2025,SD,46003,,5493007YN2BYYXCI7W64,,8,7,1,25.0,7,1,0,0,0,7,0,0,0,0,national
2025,SD,46003,,549300KJ8PAJ7E52HG32,,11,3,1,10.71,8,2,1,0,0,1,1,1,0,0,national
2025,SD,46003,,549300T03X096VF60C57,,4,3,1,10.71,4,0,0,0,0,3,0,0,0,0,national
2025,SD,46003,,3Y4U8VZURTYWI1W2K376,,2,2,0,7.14,2,0,0,0,0,2,0,0,0,0,national
2025,SD,46003,,549300BLL6VL7AXWYP56,,2,2,0,7.14,2,0,0,0,0,2,0,0,0,0,national
2025,SD,46003,,213800M6RMI3YBX62W88,,1,1,0,3.57,0,1,0,0,0,0,1,0,0,0,national
2025,SD,46003,,5493002B2WMHY23GFK92,,2,1,0,3.57,2,0,0,0,0,1,0,0,0,0,national
2025,SD,46003,,5493002LPXKMOZNXUY90,,2,1,0,3.57,1,1,0,0,0,1,0,0,0,0,national
2025,SD,46003,,549300DD5QQUHO6PCH70,,1,1,0,3.57,0,0,1,0,0,0,0,1,0,0,national
2025,SD,46003,,549300FGXN1K3HLB1R50,,2,1,1,3.57,1,1,0,0,0,0,1,0,0,0,national
2025,SD,46003,,549300HW662MN1WU8550,,1,1,0,3.57,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46003,,549300K4ZLGS7SRDTL86,,1,1,0,3.57,0,1,0,0,0,0,1,0,0,0,national
2025,SD,46003,,549300LBCBNR1OT00651,,1,1,0,3.57,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46003,,549300MVYX1L50756117,,1,1,0,3.57,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46003,,549300T1ONVEMLQ4B629,,1,1,0,3.57,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46003,,549300VHSPIDK7A5D559,,4,1,1,3.57,4,0,0,0,0,1,0,0,0,0,national
2025,SD,46005,,254900OD9TDRYGWJ0N48,,76,62,9,33.16,56,16,3,1,0,47,12,2,1,0,national
2025,SD,46005,,549300T03X096VF60C57,,102,60,18,32.09,70,28,1,3,0,44,16,0,0,0,national
2025,SD,46005,,549300FGXN1K3HLB1R50,,14,9,3,4.81,6,7,1,0,0,5,3,1,0,0,national
2025,SD,46005,,549300Z77WUYJM3QG591,,10,6,1,3.21,6,4,0,0,0,3,3,0,0,0,national
2025,SD,46005,,3Y4U8VZURTYWI1W2K376,,11,5,4,2.67,10,1,0,0,0,4,1,0,0,0,national
2025,SD,46005,,549300KJ8PAJ7E52HG32,,6,4,0,2.14,4,2,0,0,0,2,2,0,0,0,national
2025,SD,46005,,549300DD5QQUHO6PCH70,,4,3,0,1.6,0,0,4,0,0,0,0,3,0,0,national
2025,SD,46005,,549300FNXYY540N23N64,,9,3,0,1.6,5,0,4,0,0,3,0,0,0,0,national
2025,SD,46005,,549300YIQ7S7Z8PIHE53,,6,3,3,1.6,4,2,0,0,0,2,1,0,0,0,national
2025,SD,46005,,213800M6RMI3YBX62W88,,2,2,0,1.07,2,0,0,0,0,2,0,0,0,0,national
2025,SD,46005,,5493002LPXKMOZNXUY90,,2,2,0,1.07,2,0,0,0,0,2,0,0,0,0,national
2025,SD,46005,,5493006JISETNI0GLE61,,4,2,1,1.07,4,0,0,0,0,2,0,0,0,0,national
2025,SD,46005,,549300F8C5JA44WNMI75,,2,2,0,1.07,2,0,0,0,0,2,0,0,0,0,national
2025,SD,46005,,549300MGPZBLQDIL7538,,4,2,0,1.07,2,2,0,0,0,1,1,0,0,0,national
2025,SD,46005,,549300SUCQ1358EGVE89,,3,2,0,1.07,0,0,3,0,0,0,0,2,0,0,national
2025,SD,46005,,549300UQPFB0RR8JCA42,,2,2,0,1.07,1,0,0,1,0,1,0,0,1,0,national
2025,SD,46005,,6BYL5QZYBDK8S7L73M02,,2,2,0,1.07,2,0,0,0,0,2,0,0,0,0,national
2025,SD,46005,,RVDPPPGHCGZ40J4VQ731,,4,2,0,1.07,3,1,0,0,0,1,1,0,0,0,national
2025,SD,46005,,254900378RFGMBEKAF12,,1,1,0,0.53,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46005,,2WHM8VNJH63UN14OL754,,1,1,0,0.53,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46005,,5493001GCBD5XGNIC815,,4,1,0,0.53,4,0,0,0,0,1,0,0,0,0,national
2025,SD,46005,,5493003GQDUH26DNNH17,,1,1,0,0.53,0,0,1,0,0,0,0,1,0,0,national
2025,SD,46005,,5493007YN2BYYXCI7W64,,1,1,0,0.53,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46005,,549300AG64NHILB7ZP05,,1,1,0,0.53,0,0,1,0,0,0,0,1,0,0,national
2025,SD,46005,,549300DRA4BDXW23LD45,,4,1,0,0.53,0,3,1,0,0,0,0,1,0,0,national
2025,SD,46005,,549300E2UX99HKDBR481,,3,1,2,0.53,0,3,0,0,0,0,1,0,0,0,national
2025,SD,46005,,549300HW662MN1WU8550,,1,1,0,0.53,0,1,0,0,0,0,1,0,0,0,national
2025,SD,46005,,549300OPCWU6E72WUT29,,1,1,0,0.53,0,1,0,0,0,0,1,0,0,0,national
2025,SD,46005,,549300VZVN841I2ILS84,,3,1,1,0.53,1,2,0,0,0,1,0,0,0,0,national
2025,SD,46005,,DRMSV1Q0EKMEXLAU1P80,,2,1,1,0.53,2,0,0,0,0,1,0,0,0,0,national
2025,SD,46005,,KB1H1DSPRFMYMCUFXT09,,3,1,1,0.53,1,2,0,0,0,1,0,0,0,0,national
2025,SD,46005,,LDVFX8JEECFFE8HRWA73,,4,1,2,0.53,4,0,0,0,0,1,0,0,0,0,national
2025,SD,46007,,3Y4U8VZURTYWI1W2K376,,4,2,2,28.57,4,0,0,0,0,2,0,0,0,0,national
2025,SD,46007,,5493007YN2BYYXCI7W64,,2,1,0,14.29,2,0,0,0,0,1,0,0,0,0,national
2025,SD,46007,,549300AG64NHILB7ZP05,,1,1,0,14.29,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46007,,549300FGXN1K3HLB1R50,,1,1,0,14.29,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46007,,549300KIOYNU323LVJ37,,1,1,0,14.29,0,1,0,0,0,0,1,0,0,0,national
2025,SD,46007,,549300M2Z8GR3VL0QQ74,,1,1,0,14.29,1,0,0,0,0,1,0,0,0,0,national
2025,SD,46009,,549300T1ONVEMLQ4B629,,18,15,2,20.83,14,3,1,0,0,11,3,1,0,0,national
