lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,louisiana_originations,florida_originations,total_originations,priority_match,notes
549300U18MOAH5F95P15,EFCU FINANCIAL,409483,efcu-financial,EFCU Financial Federal Credit Union,high,al_la_curated+al_la_gleif+public_nmls,518,0,518,high,al_la_curated map for LA activity (518 LA originations); slug=efcu-financial.
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",1561,silverton-mortgage-myrtle-beach,"Vanderbilt Mortgage and Finance, Inc. (dba Silverton Mortgage)",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+silverton_dba,489,0,489,medium,reuse_prior_state_curated_lei map for LA activity (489 LA originations); slug=silverton-mortgage-myrtle-beach.
549300RN01LBYR8ZVX74,"LOWER, LLC",1124061,lower,"Lower, LLC",high,al_la_curated+al_la_gleif_reidentify+public_nmls,372,0,372,medium,al_la_curated map for LA activity (372 LA originations); slug=lower.
5493001GDRY0EL7VG372,"ARK-LA-TEX FINANCIAL SERVICES, LLC.",2143,benchmark-mortgage,"Ark-La-Tex Financial Services, LLC dba Benchmark Mortgage",high,al_la_curated+al_la_gleif_reidentify+public_nmls,372,0,372,medium,al_la_curated map for LA activity (372 LA originations); slug=benchmark-mortgage.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,union-home-mortgage-reeves-team,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,352,0,352,medium,reuse_prior_state_curated_lei map for LA activity (352 LA originations); slug=union-home-mortgage-reeves-team.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,323,4627,323,medium,reuse_prior_state_curated_lei map for LA activity (323 LA originations); slug=cmg-home-loans-dennis-vo.
549300E2UX99HKDBR481,"NEW AMERICAN FUNDING, LLC",6606,new-american-funding,"New American Funding, LLC",high,al_la_curated+al_la_gleif_reidentify+public_nmls,305,0,305,medium,al_la_curated map for LA activity (305 LA originations); slug=new-american-funding.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,299,0,299,medium,reuse_prior_state_curated_lei map for LA activity (299 LA originations); slug=kind-lending.
549300MGPZBLQDIL7538,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,2909,fairway-mortgage-augusta-sheppard,Fairway Independent Mortgage Corporation,high,al_la_curated+al_la_gleif_reidentify+public_nmls,279,0,279,medium,al_la_curated map for LA activity (279 LA originations); slug=fairway-mortgage-augusta-sheppard.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,263,0,263,medium,reuse_prior_state_curated_lei map for LA activity (263 LA originations); slug=carrington-mortgage.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,246,0,246,medium,reuse_prior_state_curated_lei map for LA activity (246 LA originations); slug=mutual-of-omaha-mortgage.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,238,0,238,medium,reuse_prior_state_curated_lei map for LA activity (238 LA originations); slug=primary-residential-mortgage.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,235,1667,235,medium,reuse_prior_state_curated_lei map for LA activity (235 LA originations); slug=amerisave.
549300GKFNPRWNS0GF29,"AmeriHome Mortgage Company, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,al_la_curated+al_la_gleif_reidentify+public_nmls,233,0,233,medium,al_la_curated map for LA activity (233 LA originations); slug=amerihome-mortgage.
B4TYDEB6GKMZO031MB27,"Guaranteed Rate, Inc.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,219,7938,219,medium,reuse_prior_state_curated_lei map for LA activity (219 LA originations); slug=guaranteed-rate.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,216,2675,216,medium,reuse_prior_state_curated_lei map for LA activity (216 LA originations); slug=better-mortgage.
549300R0SXC1JU7ZU290,"FIRST COMMUNITY MORTGAGE, INC.",629700,first-community-mortgage,"First Community Mortgage, Inc.",high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,190,0,190,medium,reuse_prior_state_curated_lei map for LA activity (190 LA originations); slug=first-community-mortgage.
5493002RF1ERFA2XR050,Renasant Bank,402669,renasant-bank,Renasant Bank,high,al_la_curated+al_la_gleif+public_nmls,187,0,187,medium,al_la_curated map for LA activity (187 LA originations); slug=renasant-bank.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,177,931,177,medium,reuse_prior_state_curated_lei map for LA activity (177 LA originations); slug=primelending-columbus.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,171,2433,171,medium,reuse_prior_state_curated_lei map for LA activity (171 LA originations); slug=homebridge-financial.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,170,825,170,medium,reuse_prior_state_curated_lei map for LA activity (170 LA originations); slug=usaa-federal-savings-bank.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,152,2670,152,medium,reuse_prior_state_curated_lei map for LA activity (152 LA originations); slug=wells-fargo-bank.
549300U3721PJGQZYY68,Nationstar Mortgage LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,137,3204,137,medium,reuse_prior_state_curated_lei map for LA activity (137 LA originations); slug=mr-cooper.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,134,0,134,medium,reuse_prior_state_curated_lei map for LA activity (134 LA originations); slug=american-financial-network.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,131,3741,131,medium,reuse_prior_state_curated_lei map for LA activity (131 LA originations); slug=prmg.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,131,1488,131,medium,reuse_prior_state_curated_lei map for LA activity (131 LA originations); slug=lakeview-loan-servicing.
549300SUCQ1358EGVE89,"NEW DAY FINANCIAL, LLC",1043,new-day-financial,"New Day Financial, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+sc_curated+sc_curated_gleif+public_nmls,131,0,131,medium,reuse_prior_state_curated_lei map for LA activity (131 LA originations); slug=new-day-financial.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,124,0,124,medium,reuse_prior_state_curated_lei map for LA activity (124 LA originations); slug=plaza-home-mortgage.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,108,2279,108,medium,reuse_prior_state_curated_lei map for LA activity (108 LA originations); slug=us-bank.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,106,1750,106,medium,reuse_prior_state_curated_lei map for LA activity (106 LA originations); slug=american-pacific-mortgage-inland-empire.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,101,0,101,medium,reuse_prior_state_curated_lei map for LA activity (101 LA originations); slug=amerihome-mortgage.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,99,2938,99,medium,reuse_prior_state_curated_lei map for LA activity (99 LA originations); slug=academy-mortgage.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,87,1042,87,medium,reuse_prior_state_curated_lei map for LA activity (87 LA originations); slug=sofi-bank.
549300DE8TS4EYTPX729,"AFFORDABLE MORTGAGE ADVISORS, LLC",139164,hma-mortgage,"Affordable Mortgage Advisors, LLC dba HMA Mortgage",high,reuse_prior_state_curated_lei+pa_curated+gleif+hma_mortgage_nmls,87,0,87,medium,reuse_prior_state_curated_lei map for LA activity (87 LA originations); slug=hma-mortgage.
549300SK2GVCQXPD4S58,"SUN WEST MORTGAGE COMPANY, INC.",3277,sun-west-mortgage,"Sun West Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,77,0,77,medium,reuse_prior_state_curated_lei map for LA activity (77 LA originations); slug=sun-west-mortgage.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,71,0,71,medium,reuse_prior_state_curated_lei map for LA activity (71 LA originations); slug=amwest-funding.
549300XY701IELCE5Q08,BETTER MORTGAGE CORPORATION,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,70,1004,70,medium,reuse_prior_state_curated_lei map for LA activity (70 LA originations); slug=better-mortgage.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,63,0,63,medium,reuse_prior_state_curated_lei map for LA activity (63 LA originations); slug=zillow-home-loans.
254900ACUWEGW702BR80,"FM Home Loans, LLC",2212,fm-home-loans,"FM Home Loans, LLC",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,63,0,63,medium,reuse_prior_state_curated_lei map for LA activity (63 LA originations); slug=fm-home-loans.
549300VQUTI5IU7GXT57,SECURITYNATIONAL MORTGAGE COMPANY,3116,securitynational-mortgage,SecurityNational Mortgage Company,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,60,0,60,medium,reuse_prior_state_curated_lei map for LA activity (60 LA originations); slug=securitynational-mortgage.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,55,737,55,medium,reuse_prior_state_curated_lei map for LA activity (55 LA originations); slug=flagstar-bank.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,55,972,55,medium,reuse_prior_state_curated_lei map for LA activity (55 LA originations); slug=penfed-dc-mid-city.
C398JSK21YCXWM603F55,"Barrington Bank & Trust Company, National Association",449042,wintrust-mortgage,Wintrust Mortgage (division of Barrington Bank & Trust),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,49,0,49,medium,reuse_prior_state_curated_lei map for LA activity (49 LA originations); slug=wintrust-mortgage.
01J4SO3XTWZF4PP38209,Trustmark Bank,449605,trustmark-bank,Trustmark National Bank,high,al_la_curated+al_la_gleif+public_nmls,43,0,43,medium,al_la_curated map for LA activity (43 LA originations); slug=trustmark-bank.
54930039UO39UJGI7078,TowneBank,512138,townebank,TowneBank / TowneBank Mortgage,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,41,0,41,medium,reuse_prior_state_curated_lei map for LA activity (41 LA originations); slug=townebank.
549300ALNLUNS3Y53T24,AMERICAN FINANCING CORPORATION,182334,american-financing,American Financing Corporation,high,reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,35,0,35,medium,reuse_prior_state_curated_lei map for LA activity (35 LA originations); slug=american-financing.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,26,0,26,medium,reuse_prior_state_curated_lei map for LA activity (26 LA originations); slug=guaranteed-rate-affinity.
WWB2V0FCW3A0EE3ZJN75,Manufacturers and Traders Trust Company,381076,mt-bank,Manufacturers and Traders Trust Company (M&T Bank),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,26,0,26,medium,reuse_prior_state_curated_lei map for LA activity (26 LA originations); slug=mt-bank.
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",446038,pnc-bank,"PNC Bank, National Association",high,al_la_curated+al_la_gleif_reidentify+public_nmls,22,0,22,medium,al_la_curated map for LA activity (22 LA originations); slug=pnc-bank.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,20,0,20,medium,reuse_prior_state_curated_lei map for LA activity (20 LA originations); slug=citibank.
JJKC32MCHWDI71265Z06,Truist Bank,405457,truist-bank,Truist Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,17,6117,17,medium,reuse_prior_state_curated_lei map for LA activity (17 LA originations); slug=truist-bank.
549300EMNDEK4BA8WB53,EMM LOANS LLC,2926,emm-loans,EMM Loans LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+emm_loans_nmls,17,0,17,medium,reuse_prior_state_curated_lei map for LA activity (17 LA originations); slug=emm-loans.
549300XED7IBK9VVQH70,"PIKE CREEK MORTGAGE SERVICES, INC.",130829,pike-creek-mortgage,"Pike Creek Mortgage Services, Inc.",high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,15,0,15,medium,reuse_prior_state_curated_lei map for LA activity (15 LA originations); slug=pike-creek-mortgage.
5493003V40VGM7YDFM54,FIRST COLONY MORTGAGE CORPORATION,3112,first-colony-mortgage,First Colony Mortgage Corporation,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,15,0,15,medium,reuse_prior_state_curated_lei map for LA activity (15 LA originations); slug=first-colony-mortgage.
549300ZZME37MXI1EF14,"DAS ACQUISITION COMPANY, LLC",,das-acquisition-company,"DAS Acquisition Company, LLC",high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,14,0,14,medium,reuse_prior_state_curated_lei map for LA activity (14 LA originations); slug=das-acquisition-company.
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",433960,citizens-bank,"Citizens Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,12,2297,12,medium,reuse_prior_state_curated_lei map for LA activity (12 LA originations); slug=citizens-bank.
549300OBO7DOF2KOP535,FirstBank,472433,firstbank-tennessee,FirstBank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,11,0,11,medium,reuse_prior_state_curated_lei map for LA activity (11 LA originations); slug=firstbank-tennessee.
COINQMNIM6RBU631DD85,Arvest Bank,,arvest-bank,Arvest Bank,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,10,0,10,medium,reuse_prior_state_curated_lei map for LA activity (10 LA originations); slug=arvest-bank.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,9,0,9,medium,reuse_prior_state_curated_lei map for LA activity (9 LA originations); slug=nfm-lending.
5493005PKOSG7MYX0B34,"Prosperity Home Mortgage, LLC",75164,prosperity-home-mortgage,"Prosperity Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,9,0,9,medium,reuse_prior_state_curated_lei map for LA activity (9 LA originations); slug=prosperity-home-mortgage.
2WHM8VNJH63UN14OL754,The Huntington National Bank,402436,cadence-bank,The Huntington National Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+huntington_nmls,8,0,8,medium,reuse_prior_state_curated_lei map for LA activity (8 LA originations); slug=cadence-bank.
549300LXKO1O7CSK5J52,"FLAT BRANCH MORTGAGE, INC.",,flat-branch-mortgage,"Flat Branch Mortgage, Inc.",high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,8,0,8,medium,reuse_prior_state_curated_lei map for LA activity (8 LA originations); slug=flat-branch-mortgage.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,7,0,7,medium,reuse_prior_state_curated_lei map for LA activity (7 LA originations); slug=anniemac-home-mortgage.
54930034MNPILHP25H80,Gateway First Bank,7233,gateway-mortgage-myrtle-beach,Gateway First Bank,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+sc_directory,7,0,7,medium,reuse_prior_state_curated_lei map for LA activity (7 LA originations); slug=gateway-mortgage-myrtle-beach.
549300AT7EB9FJAF0E61,Old National Bank,459308,old-national-bank,Old National Bank,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for LA activity (6 LA originations); slug=old-national-bank.
549300PC4MFWQBNVKG88,"V.I.P. MORTGAGE, INC.",145502,vip-mortgage,"V.I.P. Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+co_curated+co_curated_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for LA activity (5 LA originations); slug=vip-mortgage.
QFROUN1UWUYU0DVIWD51,"Eagle Home Mortgage, LLC",2925,eagle-home-mortgage,"Eagle Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+curated_lei_public_nmls,5,3553,5,medium,reuse_prior_state_curated_lei map for LA activity (5 LA originations); slug=eagle-home-mortgage.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for LA activity (5 LA originations); slug=tower-federal-credit-union.
