lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,wisconsin_originations,florida_originations,total_originations,priority_match,notes
549300748YYU6VG08N83,"Loan Simple, Inc.",3032,loan-simple,"Loan Simple, Inc.",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,23,0,23,medium,reuse_prior_state_curated_lei map for WI activity (23 WI originations); slug=loan-simple.
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,21,0,21,medium,reuse_prior_state_curated_lei map for WI activity (21 WI originations); slug=amwest-funding.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_prior_state_curated_lei+curated_lei+directory_name,21,3765,21,medium,reuse_prior_state_curated_lei map for WI activity (21 WI originations); slug=prmi-aaron-swenson.
WWB2V0FCW3A0EE3ZJN75,Manufacturers and Traders Trust Company,381076,mt-bank,Manufacturers and Traders Trust Company (M&T Bank),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_curated_lei+nj_curated+nj_curated_gleif+public_nmls,20,0,20,medium,reuse_prior_state_curated_lei map for WI activity (20 WI originations); slug=mt-bank.
549300QIUZLVR1OLDH55,Genisys Credit Union,409008,genisys-credit-union,Genisys Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+public_nmls,20,0,20,medium,reuse_prior_state_curated_lei map for WI activity (20 WI originations); slug=genisys-credit-union.
54930053SM8COVIPIY54,MICHIGAN STATE UNIVERSITY Federal Credit Union,405297,msufcu,Michigan State University Federal Credit Union (MSUFCU),high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+public_nmls,15,0,15,medium,reuse_prior_state_curated_lei map for WI activity (15 WI originations); slug=msufcu.
EQTWLK1G7ODGC2MGLV11,Regions Bank,467341,regions-bank,Regions Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,14,5826,14,medium,reuse_prior_state_curated_lei map for WI activity (14 WI originations); slug=regions-bank.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,13,1846,13,medium,reuse_prior_state_curated_lei map for WI activity (13 WI originations); slug=ameris-bank.
549300FK3AFCFVAPH234,"Leader Bank, National Association",449250,leader-bank,"Leader Bank, National Association",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,11,0,11,medium,reuse_prior_state_curated_lei map for WI activity (11 WI originations); slug=leader-bank.
549300EMNDEK4BA8WB53,EMM LOANS LLC,2926,emm-loans,EMM Loans LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+emm_loans_nmls,10,0,10,medium,reuse_prior_state_curated_lei map for WI activity (10 WI originations); slug=emm-loans.
549300YD7XJM19TH5O82,CITIZENS EQUITY FIRST CREDIT UNION,407798,cefcu,Citizens Equity First Credit Union (CEFCU),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,8,0,8,medium,reuse_prior_state_curated_lei map for WI activity (8 WI originations); slug=cefcu.
549300LXKO1O7CSK5J52,"FLAT BRANCH MORTGAGE, INC.",224149,flat-branch-mortgage,"Flat Branch Mortgage, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,8,0,8,medium,reuse_prior_state_curated_lei map for WI activity (8 WI originations); slug=flat-branch-mortgage.
5493008P6YO2KM3EO556,The Dart Bank,406384,dart-bank,Dart Bank,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_deepen_gleif+public_nmls,7,0,7,medium,reuse_prior_state_curated_lei map for WI activity (7 WI originations); slug=dart-bank.
JJKC32MCHWDI71265Z06,Truist Bank,405457,truist-bank,Truist Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,7,6117,7,medium,reuse_prior_state_curated_lei map for WI activity (7 WI originations); slug=truist-bank.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for WI activity (6 WI originations); slug=tower-federal-credit-union.
54930072OCHTUJOZQB56,Liberty Credit Union,518136,liberty-federal-credit-union,Liberty Federal Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_deepen_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for WI activity (6 WI originations); slug=liberty-federal-credit-union.
HUX2X73FUCYHUVH1BK78,KeyBank National Association,,keybank,KeyBank National Association,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+lei_identity,5,0,5,medium,reuse_prior_state_curated_lei map for WI activity (5 WI originations); slug=keybank.
S0Q3AHZRL5K6VQE35M07,First Merchants Bank,,first-merchants-bank,First Merchants Bank,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+lei_identity,5,0,5,medium,reuse_prior_state_curated_lei map for WI activity (5 WI originations); slug=first-merchants-bank.
549300I0ICF6REKHOC74,"DIRECT MORTGAGE LOANS, LLC",832799,direct-mortgage-loans,"Direct Mortgage Loans, LLC",high,reuse_prior_state_curated_lei+va_md_curated+va_md_deepen_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for WI activity (4 WI originations); slug=direct-mortgage-loans.
549300VJQJVZKJBDWS17,"TOTAL MORTGAGE SERVICES, LLC",2764,total-mortgage-services,"Total Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for WI activity (4 WI originations); slug=total-mortgage-services.
549300OBO7DOF2KOP535,FirstBank,472433,firstbank-tennessee,FirstBank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for WI activity (4 WI originations); slug=firstbank-tennessee.
549300GSCUJKJINRJ980,"RUOFF MORTGAGE COMPANY, INC.",141868,ruoff-mortgage,"Ruoff Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for WI activity (4 WI originations); slug=ruoff-mortgage.
5493005JPZ3LXXMB0S24,"Carrington Mortgage Services, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,3,2916,3,medium,reuse_prior_state_curated_lei map for WI activity (3 WI originations); slug=carrington-mortgage.
254900P7WLDQD9IUL038,Service Federal Credit Union,491588,service-credit-union,Service Credit Union (Service Federal Credit Union),high,reuse_prior_state_curated_lei+ct_nh_curated+ct_nh_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for WI activity (3 WI originations); slug=service-credit-union.
549300CLRXFVF83ZL806,"NATIONWIDE MORTGAGE BANKERS, INC.",819382,nationwide-mortgage-bankers,"Nationwide Mortgage Bankers, Inc. (NMB / NMBNOW)",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for WI activity (3 WI originations); slug=nationwide-mortgage-bankers.
549300LLKEKXL2RM1F61,CONTOUR MORTGAGE CORPORATION,34384,contour-mortgage,Contour Mortgage Corporation,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for WI activity (3 WI originations); slug=contour-mortgage.
5493005DKMV1IHIM8E20,"Wilmington Savings Fund Society, FSB",417673,wsfs-bank,"Wilmington Savings Fund Society, FSB",high,reuse_prior_state_curated_lei+pa_curated+gleif+wsfs_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=wsfs-bank.
COOWI3L2W9TPYR3WJX37,First Horizon Bank,405456,first-horizon-bank,First Horizon Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,2,1045,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=first-horizon-bank.
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=embrace-home-loans.
549300HFBEONQN2CK447,Union Savings Bank,446047,union-savings-bank,Union Savings Bank,high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=union-savings-bank.
RM2F4G3WBQ8R9OKYRH19,Mercantile Bank,419813,mercantile-bank-michigan,Mercantile Bank of Michigan,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_deepen_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=mercantile-bank-michigan.
549300R0DP2GXAIMGB41,Bank of Colorado,,bank-of-colorado,Bank of Colorado,high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=bank-of-colorado.
FU7RSW4CQQY98A2O7J66,"BOKF, National Association",403501,bok-financial,"BOKF, National Association (BOK Financial)",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=bok-financial.
549300DE8TS4EYTPX729,"AFFORDABLE MORTGAGE ADVISORS, LLC",139164,hma-mortgage,"Affordable Mortgage Advisors, LLC dba HMA Mortgage",high,reuse_prior_state_curated_lei+pa_curated+gleif+hma_mortgage_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=hma-mortgage.
KI0VI4JRMCIJ329YTN75,Valley National Bank,411254,valley-national-bank,Valley National Bank,high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for WI activity (2 WI originations); slug=valley-national-bank.
549300CDOC4F7XSRG390,Pinnacle Bank,418535,pinnacle-bank,Pinnacle Bank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for WI activity (1 WI originations); slug=pinnacle-bank.
54930095UWUUXAWASB02,"Atlantic Coast Mortgage, LLC",643114,atlantic-coast-mortgage,"Atlantic Coast Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for WI activity (1 WI originations); slug=atlantic-coast-mortgage.
549300N5GF79IZ5Y7G10,AMERICAN HERITAGE FCU,433838,american-heritage-federal-credit-union,American Heritage Federal Credit Union,high,reuse_prior_state_curated_lei+pa_curated+gleif+ahfcu_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for WI activity (1 WI originations); slug=american-heritage-federal-credit-union.
8WH0EE09O9V05QJZ3V89,"Zions Bancorporation, N.A.",467014,zions-bank,"Zions Bancorporation, N.A. (includes Vectra Bank Colorado brand)",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for WI activity (1 WI originations); slug=zions-bank.
QGPGHQ1ENZOOLJRFTH41,"WesBanco Bank, Inc.",399836,wesbanco-bank,"WesBanco Bank, Inc.",high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for WI activity (1 WI originations); slug=wesbanco-bank.
5493007LUU2DLS755O60,Centra Credit Union,409733,centra-credit-union,Centra Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for WI activity (1 WI originations); slug=centra-credit-union.
