lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,vermont_originations,florida_originations,total_originations,priority_match,notes
5493003GQDUH26DNNH17,Navy Federal Credit Union,399807,navy-federal-jacksonville,Navy Federal Credit Union (Jacksonville Area),high,reuse_prior_state_curated_lei+curated_lei+directory_name,92,8416,92,medium,reuse_prior_state_curated_lei map for VT activity (92 VT originations); slug=navy-federal-jacksonville.
B4TYDEB6GKMZO031MB27,"Guaranteed Rate, Inc.",2611,guaranteed-rate,"Guaranteed Rate, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,87,7938,87,medium,reuse_prior_state_curated_lei map for VT activity (87 VT originations); slug=guaranteed-rate.
549300FNXYY540N23N64,Newrez LLC,2289,newrez,Newrez LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,84,5643,84,medium,reuse_prior_state_curated_lei map for VT activity (84 VT originations); slug=newrez.
RVDPPPGHCGZ40J4VQ731,Fairway Independent Mortgage Corporation,2909,fairway-mortgage-augusta-sheppard,Fairway Independent Mortgage — Augusta (Sheppard Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,83,9704,83,medium,reuse_prior_state_curated_lei map for VT activity (83 VT originations); slug=fairway-mortgage-augusta-sheppard.
549300E2UX99HKDBR481,"Broker Solutions, Inc.",6606,new-american-funding,"Broker Solutions, Inc.",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,81,3881,81,medium,reuse_prior_state_curated_lei map for VT activity (81 VT originations); slug=new-american-funding.
7H6GLXDRUGQFU57RNE97,"JPMorgan Chase Bank, National Association",399798,jpmorgan-chase-bank,"JPMorgan Chase Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,80,6131,80,medium,reuse_prior_state_curated_lei map for VT activity (80 VT originations); slug=jpmorgan-chase-bank.
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",1921,primelending-columbus,PrimeLending — Columbus Team,high,reuse_prior_state_curated_lei+gleif_name_to_directory,76,931,76,medium,reuse_prior_state_curated_lei map for VT activity (76 VT originations); slug=primelending-columbus.
549300AG64NHILB7ZP05,"PennyMac Loan Services, LLC",35953,pennymac,"PennyMac Loan Services, LLC",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,68,7460,68,medium,reuse_prior_state_curated_lei map for VT activity (68 VT originations); slug=pennymac.
549300LBCBNR1OT00651,NATIONSTAR MORTGAGE LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,62,3546,62,medium,reuse_prior_state_curated_lei map for VT activity (62 VT originations); slug=mr-cooper.
549300OPCWU6E72WUT29,"MUTUAL OF OMAHA MORTGAGE, INC.",1025894,mutual-of-omaha-mortgage,"Mutual of Omaha Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,62,0,62,medium,reuse_prior_state_curated_lei map for VT activity (62 VT originations); slug=mutual-of-omaha-mortgage.
549300YIQ7S7Z8PIHE53,AMERISAVE MORTGAGE CORPORATION,1168,amerisave,AmeriSave Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,61,1667,61,medium,reuse_prior_state_curated_lei map for VT activity (61 VT originations); slug=amerisave.
254900F9ZTVTX763V835,"Advisors Mortgage Group, L.L.C.",33041,advisors-mortgage-group,"Advisors Mortgage Group, L.L.C.",high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,61,0,61,medium,reuse_prior_state_curated_lei map for VT activity (61 VT originations); slug=advisors-mortgage-group.
549300DD4R4SYK5RAQ92,"Cardinal Financial Company, Limited Partnership",66247,cardinal-financial,"Cardinal Financial Company, Limited Partnership",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,58,4122,58,medium,reuse_prior_state_curated_lei map for VT activity (58 VT originations); slug=cardinal-financial.
5493009BOQDC6PCFR785,"NBT Bank, National Association",500501,nbt-bank,"NBT Bank, National Association",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,57,0,57,medium,reuse_prior_state_curated_lei map for VT activity (57 VT originations); slug=nbt-bank.
549300VZVN841I2ILS84,Freedom Mortgage Corporation,2767,freedom-mortgage,Freedom Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,52,11987,52,medium,reuse_prior_state_curated_lei map for VT activity (52 VT originations); slug=freedom-mortgage.
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,402216,us-bank,U.S. Bank National Association,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,52,2279,52,medium,reuse_prior_state_curated_lei map for VT activity (52 VT originations); slug=us-bank.
549300U3721PJGQZYY68,Nationstar Mortgage LLC,2104,mr-cooper,Nationstar Mortgage LLC,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,50,3204,50,medium,reuse_prior_state_curated_lei map for VT activity (50 VT originations); slug=mr-cooper.
C5654JQHZUHN0772B561,USAA Federal Savings Bank,399809,usaa-federal-savings-bank,USAA Federal Savings Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,41,825,41,medium,reuse_prior_state_curated_lei map for VT activity (41 VT originations); slug=usaa-federal-savings-bank.
549300XQVJ1XBNFA5536,21ST MORTGAGE CORPORATION,2280,21st-mortgage,21st Mortgage Corporation,medium,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,32,2098,32,medium,reuse_prior_state_curated_lei map for VT activity (32 VT originations); slug=21st-mortgage.
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",412915,citibank,"Citibank, National Association",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,28,0,28,medium,reuse_prior_state_curated_lei map for VT activity (28 VT originations); slug=citibank.
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",399801,wells-fargo-bank,"Wells Fargo Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,27,2670,27,medium,reuse_prior_state_curated_lei map for VT activity (27 VT originations); slug=wells-fargo-bank.
54930054ET8KM4O1D485,"SOFI BANK, NATIONAL ASSOCIATION",1121636,sofi-bank,"SoFi Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,26,1042,26,medium,reuse_prior_state_curated_lei map for VT activity (26 VT originations); slug=sofi-bank.
549300PIL8LFAQ04XC20,Better Mortgage Corporation,330511,better-mortgage,Better Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,24,2675,24,medium,reuse_prior_state_curated_lei map for VT activity (24 VT originations); slug=better-mortgage.
549300NOCASXPA34X033,"LAKEVIEW LOAN SERVICING, LLC",4095,lakeview-loan-servicing,"Lakeview Loan Servicing, LLC",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,24,1488,24,medium,reuse_prior_state_curated_lei map for VT activity (24 VT originations); slug=lakeview-loan-servicing.
549300R9S3MVDV4MGF56,"CARRINGTON MORTGAGE SERVICES, LLC",2250,carrington-mortgage,"Carrington Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_alt_lei+company_nmls,24,0,24,medium,reuse_prior_state_curated_lei map for VT activity (24 VT originations); slug=carrington-mortgage.
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",446038,pnc-bank,"PNC Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,23,3475,23,medium,reuse_prior_state_curated_lei map for VT activity (23 VT originations); slug=pnc-bank.
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",6521,homebridge-financial,"Homebridge Financial Services, Inc.",high,reuse_prior_state_curated_lei+curated_public_nmls+directory_profile,23,2433,23,medium,reuse_prior_state_curated_lei map for VT activity (23 VT originations); slug=homebridge-financial.
549300FK3AFCFVAPH234,"Leader Bank, National Association",449250,leader-bank,"Leader Bank, National Association",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,19,0,19,medium,reuse_prior_state_curated_lei map for VT activity (19 VT originations); slug=leader-bank.
549300T3F9S1MKFKHC53,HOMESTEAD FUNDING CORP.,3232,homestead-funding,Homestead Funding Corp.,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,18,0,18,medium,reuse_prior_state_curated_lei map for VT activity (18 VT originations); slug=homestead-funding.
549300VMVKSQE1B7DD43,The Camden National Bank,486887,camden-national-bank,Camden National Bank,high,ne_curated+ne_curated_gleif+public_nmls,18,0,18,medium,ne_curated map for VT activity (18 VT originations); slug=camden-national-bank.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,ne_curated+ne_curated_gleif+public_nmls,11,0,11,medium,ne_curated map for VT activity (11 VT originations); slug=primary-residential-mortgage.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,10,0,10,medium,reuse_prior_state_curated_lei map for VT activity (10 VT originations); slug=anniemac-home-mortgage.
549300DAUXQ2DCY4H838,"HARBORONE MORTGAGE, LLC",2561,harborone-mortgage,"HarborOne Mortgage, LLC",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,10,0,10,medium,reuse_prior_state_curated_lei map for VT activity (10 VT originations); slug=harborone-mortgage.
549300VJQJVZKJBDWS17,"TOTAL MORTGAGE SERVICES, LLC",2764,total-mortgage-services,"Total Mortgage Services, LLC",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,8,0,8,medium,reuse_prior_state_curated_lei map for VT activity (8 VT originations); slug=total-mortgage-services.
549300JEBULFT3BSU682,Bangor Savings Bank,449200,bangor-savings-bank,Bangor Savings Bank,high,ne_curated+ne_curated_gleif+public_nmls,8,0,8,medium,ne_curated map for VT activity (8 VT originations); slug=bangor-savings-bank.
JJKC32MCHWDI71265Z06,Truist Bank,405457,truist-bank,Truist Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,7,6117,7,medium,reuse_prior_state_curated_lei map for VT activity (7 VT originations); slug=truist-bank.
549300370QILXLFUWD20,"ZILLOW HOME LOANS, LLC",1027871,zillow-home-loans,"Zillow Home Loans, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for VT activity (6 VT originations); slug=zillow-home-loans.
254900HA4DQWAE0W3342,"AMERIHOME MORTGAGE COMPANY, LLC",1120271,amerihome-mortgage,"AmeriHome Mortgage Company, LLC",high,reuse_prior_state_curated_lei+ga_curated_alt_lei+company_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for VT activity (6 VT originations); slug=amerihome-mortgage.
549300XWUSRVVOHPRY47,Academy Mortgage Corporation,3113,academy-mortgage,Academy Mortgage Corporation,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,5,2938,5,medium,reuse_prior_state_curated_lei map for VT activity (5 VT originations); slug=academy-mortgage.
54930001NSTOD85LT125,"GUARANTEED RATE AFFINITY, LLC",1598647,guaranteed-rate-affinity,"Guaranteed Rate Affinity, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+reuse_fl_tx_ga_ca_nc_sc_curated_lei+sc_curated+sc_curated_gleif+public_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for VT activity (5 VT originations); slug=guaranteed-rate-affinity.
254900ZFWS2106HWPH46,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP, INC.",75243,prmg,Paramount Residential Mortgage Group (PRMG),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,4,3741,4,medium,reuse_prior_state_curated_lei map for VT activity (4 VT originations); slug=prmg.
549300KIOYNU323LVJ37,AMERICAN PACIFIC MORTGAGE CORPORATION,1850,american-pacific-mortgage-inland-empire,American Pacific Mortgage (Inland Empire),medium,reuse_prior_state_curated_lei+gleif_name_to_directory,4,1750,4,medium,reuse_prior_state_curated_lei map for VT activity (4 VT originations); slug=american-pacific-mortgage-inland-empire.
549300FX7K8PTEQUU487,PENTAGON FEDERAL CREDIT UNION,401822,penfed-dc-mid-city,Pentagon Federal Credit Union,high,reuse_prior_state_curated_lei+gleif_name_to_directory,4,972,4,medium,reuse_prior_state_curated_lei map for VT activity (4 VT originations); slug=penfed-dc-mid-city.
254900DTLHVWQ7NP7R34,"CMG Mortgage, Inc.",2458338,cmg-home-loans-dennis-vo,CMG Home Loans (Dennis Vo Team),high,reuse_prior_state_curated_lei+curated_lei+directory_name,3,4627,3,medium,reuse_prior_state_curated_lei map for VT activity (3 VT originations); slug=cmg-home-loans-dennis-vo.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,3,1846,3,medium,reuse_prior_state_curated_lei map for VT activity (3 VT originations); slug=ameris-bank.
5493008NWHQT1R22C024,"AMERICAN FINANCIAL NETWORK, INC.",237341,american-financial-network,"American Financial Network, Inc.",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for VT activity (3 VT originations); slug=american-financial-network.
KI0VI4JRMCIJ329YTN75,Valley National Bank,411254,valley-national-bank,Valley National Bank,high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for VT activity (3 VT originations); slug=valley-national-bank.
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",17022,planet-home-lending,"Planet Home Lending, LLC",high,reuse_prior_state_curated_lei+ga_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for VT activity (2 VT originations); slug=planet-home-lending.
5493005PKOSG7MYX0B34,"Prosperity Home Mortgage, LLC",75164,prosperity-home-mortgage,"Prosperity Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_nc_sc_nj_ny_curated_lei+nj_curated+nj_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for VT activity (2 VT originations); slug=prosperity-home-mortgage.
549300MCIFZSDHUT8X63,"NFM, INC.",2893,nfm-lending,"NFM, Inc. (dba NFM Lending)",high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for VT activity (2 VT originations); slug=nfm-lending.
254900XN7UWEWK13RO81,PREMIUM MORTGAGE CORPORATION,3254,premium-mortgage,Premium Mortgage Corporation,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for VT activity (2 VT originations); slug=premium-mortgage.
2WHM8VNJH63UN14OL754,The Huntington National Bank,402436,huntington-national-bank,The Huntington National Bank,high,reuse_prior_state_curated_lei+pa_curated+gleif+huntington_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for VT activity (2 VT originations); slug=huntington-national-bank.
COOWI3L2W9TPYR3WJX37,First Horizon Bank,405456,first-horizon-bank,First Horizon Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,1045,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=first-horizon-bank.
SS1TRMSN6BRNMOREEV51,"Flagstar Bank, National Association",399797,flagstar-bank,"Flagstar Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,737,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=flagstar-bank.
549300RPOGWJRH63HS39,UNION HOME MORTGAGE CORP.,1904,union-home-mortgage-reeves-team,Union Home Mortgage Corp.,high,reuse_prior_state_curated_lei+reuse_fl_tx_ga_ca_curated_lei+reuse_fl_tx_ga_curated_lei+ga_curated_gleif+company_nmls+ga_directory,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=union-home-mortgage-reeves-team.
549300MZ8VZJOVC63092,"KIND LENDING, LLC",3925,kind-lending,"Kind Lending, LLC",high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=kind-lending.
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,503941,first-citizens-bank,First-Citizens Bank & Trust Company,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=first-citizens-bank.
5493002N5168AC238149,"OceanFirst Bank, National Association",409701,oceanfirst-bank,"OceanFirst Bank, National Association",high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=oceanfirst-bank.
549300D4ZYLSQ5LMTV35,ABSOLUTE HOME MORTGAGE CORPORATION,176743,absolute-home-mortgage,Absolute Home Mortgage Corporation,high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=absolute-home-mortgage.
213800QUAI2VH5YM6310,"EMBRACE HOME LOANS, INC.",2184,embrace-home-loans,"Embrace Home Loans, Inc.",high,reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=embrace-home-loans.
549300JYXTZDSPJEPI44,"PLAZA HOME MORTGAGE, INC.",2113,plaza-home-mortgage,"Plaza Home Mortgage, Inc.",high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=plaza-home-mortgage.
5493005DKMV1IHIM8E20,"Wilmington Savings Fund Society, FSB",417673,wsfs-bank,"Wilmington Savings Fund Society, FSB",high,reuse_prior_state_curated_lei+pa_curated+gleif+wsfs_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=wsfs-bank.
549300GCEUZLVML1J263,RADIUS FINANCIAL GROUP INC.,1846,radius-financial-group,Radius Financial Group Inc.,high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for VT activity (1 VT originations); slug=radius-financial-group.
