year,state,lei,institution_name,total_applications,total_originations,top_counties_served,orig_conventional,orig_fha,orig_va,orig_usda_other,orig_other_loan_type,orig_conventional_pct,orig_fha_pct,orig_va_pct,priority_market
2025,RI,DRMSV1Q0EKMEXLAU1P80,,6329,3762,44007:1867; 44003:836; 44009:582; 44005:260; 44001:217,3742,16,4,0,0,99.47,0.43,0.11,national
2025,RI,549300YIBRM1ZYA6GT07,,2847,1833,44007:1353; 44003:235; 44009:139; 44001:78; 44005:28,1833,0,0,0,0,100.0,0.0,0.0,national
2025,RI,549300UK3Z5PC7V71K69,,1931,1317,44007:874; 44003:223; 44009:121; 44001:54; 44005:45,1317,0,0,0,0,100.0,0.0,0.0,national
2025,RI,549300HKYBSATM44Q425,,1755,1040,44007:464; 44009:356; 44003:171; 44005:35; 44001:14,971,61,8,0,0,93.37,5.87,0.77,national
2025,RI,549300FGXN1K3HLB1R50,,1452,1016,44007:530; 44003:200; 44009:152; 44005:83; 44001:51,833,132,51,0,0,81.99,12.99,5.02,national
2025,RI,549300DD4R4SYK5RAQ92,,1308,1001,44007:567; 44003:196; 44005:108; 44009:88; 44001:42,708,196,97,0,0,70.73,19.58,9.69,national
2025,RI,54930052M48FOD3CWA54,,1056,690,44007:497; 44003:154; 44009:30; 44001:5; 44005:4,412,266,12,0,0,59.71,38.55,1.74,national
2025,RI,549300RYJCJ7JPQ4RF20,,1014,656,44005:247; 44007:173; 44003:90; 44009:82; 44001:64,645,11,0,0,0,98.32,1.68,0.0,national
2025,RI,549300GKFNPRWNS0GF29,,985,587,44007:353; 44003:130; 44005:51; 44009:37; 44001:16,349,144,16,78,0,59.45,24.53,2.73,national
2025,RI,549300AQ3T62GXDU7D76,,731,556,44007:348; 44003:123; 44009:48; 44001:23; 44005:14,438,92,26,0,0,78.78,16.55,4.68,national
2025,RI,549300HW662MN1WU8550,,780,531,44007:334; 44003:95; 44009:50; 44005:28; 44001:24,307,150,74,0,0,57.82,28.25,13.94,national
2025,RI,549300MCIFZSDHUT8X63,,556,459,44007:344; 44003:79; 44009:22; 44005:9; 44001:5,280,163,16,0,0,61.0,35.51,3.49,national
2025,RI,B4TYDEB6GKMZO031MB27,,1298,432,44007:227; 44009:81; 44003:64; 44005:39; 44001:21,432,0,0,0,0,100.0,0.0,0.0,national
2025,RI,549300SYR11CYON0JE74,,548,429,44007:198; 44005:78; 44001:74; 44003:40; 44009:39,407,13,9,0,0,94.87,3.03,2.1,national
2025,RI,549300AG64NHILB7ZP05,,684,410,44007:262; 44003:81; 44009:42; 44005:15; 44001:10,283,107,20,0,0,69.02,26.1,4.88,national
2025,RI,549300Q4BYXP7YD9UI61,,542,409,44007:146; 44003:135; 44009:71; 44001:34; 44005:23,405,4,0,0,0,99.02,0.98,0.0,national
2025,RI,549300BUIG4G67S5O712,,564,346,44009:228; 44003:66; 44007:39; 44005:10; 44001:3,346,0,0,0,0,100.0,0.0,0.0,national
2025,RI,549300F8C5JA44WNMI75,,488,334,44007:175; 44003:105; 44009:35; 44005:10; 44001:9,192,115,27,0,0,57.49,34.43,8.08,national
2025,RI,549300JD1162QW84ZO34,,499,315,44003:170; 44007:102; 44009:29; 44005:10; 44001:4,315,0,0,0,0,100.0,0.0,0.0,national
2025,RI,5493003GQDUH26DNNH17,,526,294,44007:76; 44005:72; 44003:68; 44009:66; 44001:12,243,0,51,0,0,82.65,0.0,17.35,national
2025,RI,5493001B4TX233UP4J06,,551,285,44007:181; 44003:47; 44009:34; 44001:17; 44005:6,285,0,0,0,0,100.0,0.0,0.0,national
2025,RI,5493008XQDQ2YZPQKX53,,355,284,44007:191; 44003:66; 44009:15; 44001:7; 44005:5,176,96,12,0,0,61.97,33.8,4.23,national
2025,RI,549300Q61S3IBOJITT02,,345,261,44007:148; 44003:49; 44009:26; 44005:25; 44001:13,227,27,7,0,0,86.97,10.34,2.68,national
2025,RI,RVDPPPGHCGZ40J4VQ731,,557,260,44007:127; 44003:64; 44009:41; 44005:15; 44001:13,184,44,32,0,0,70.77,16.92,12.31,national
2025,RI,549300FNXYY540N23N64,,638,250,44007:157; 44003:65; 44009:20; 44001:5; 44005:3,158,54,38,0,0,63.2,21.6,15.2,national
2025,RI,549300U3721PJGQZYY68,,426,250,44007:139; 44003:46; 44005:27; 44009:23; 44001:15,197,41,12,0,0,78.8,16.4,4.8,national
2025,RI,549300KT5OWPGQKWUN86,,261,212,44007:135; 44003:63; 44009:10; 44001:4,105,98,9,0,0,49.53,46.23,4.25,national
